0.0000E+00	0.00000E+00
1.3901E+01	2.31060E+01
2.8497E+01	6.76343E+01
4.3822E+01	1.38930E+02
5.9914E+01	2.45644E+02
7.6811E+01	3.00111E+02
9.4552E+01	4.53291E+02
1.1318E+02	5.53381E+02
1.3274E+02	8.50631E+02
1.5328E+02	1.45953E+03
1.7484E+02	3.07374E+03
1.9749E+02	5.78764E+03
2.2126E+02	1.00714E+04
2.4622E+02	1.67027E+04
2.7244E+02	2.57809E+04
2.9996E+02	3.81472E+04
3.2886E+02	5.46246E+04
3.5920E+02	7.60316E+04
3.9106E+02	1.02828E+05
4.2452E+02	1.36967E+05
4.5964E+02	1.79326E+05
4.9653E+02	2.30906E+05
5.3525E+02	2.94315E+05
5.7592E+02	3.71231E+05
6.1861E+02	4.63009E+05
6.6344E+02	5.73558E+05
7.1052E+02	6.82522E+05
7.5994E+02	8.07456E+05
8.1184E+02	9.53532E+05
8.6634E+02	1.11174E+06
9.2355E+02	1.29955E+06
9.8363E+02	1.52473E+06
1.0467E+03	1.77533E+06
1.1130E+03	2.05764E+06
1.1825E+03	2.39122E+06
1.2555E+03	2.78647E+06
1.3322E+03	3.21326E+06
1.4127E+03	3.70655E+06
1.4972E+03	4.28312E+06
1.5860E+03	4.95550E+06
1.6792E+03	5.68796E+06
1.7771E+03	6.52899E+06
1.8798E+03	7.50436E+06
1.9877E+03	8.63801E+06
2.1010E+03	9.88158E+06
2.2200E+03	1.12966E+07
2.3449E+03	1.29187E+07
2.4760E+03	1.47996E+07
2.6137E+03	1.68640E+07
2.7583E+03	1.92053E+07
2.9101E+03	2.18697E+07
3.0695E+03	2.49446E+07
3.2369E+03	2.83577E+07
3.4126E+03	3.22047E+07
3.5972E+03	3.65694E+07
3.7909E+03	4.15766E+07
3.9944E+03	4.71850E+07
4.2080E+03	5.34883E+07
4.4323E+03	6.06090E+07
4.6678E+03	6.87883E+07
4.9151E+03	7.79651E+07
5.1748E+03	8.82653E+07
5.4474E+03	9.99771E+07
5.7337E+03	1.13255E+08
6.0342E+03	1.28245E+08
6.3499E+03	1.45147E+08
6.6812E+03	1.64253E+08
7.0292E+03	1.85977E+08
7.3946E+03	2.10403E+08
7.7782E+03	2.37991E+08
8.1810E+03	2.69331E+08
8.6040E+03	3.04646E+08
9.0481E+03	3.44565E+08
9.5144E+03	3.89713E+08
1.0004E+04	4.40741E+08
1.0518E+04	4.98483E+08
1.1058E+04	5.63752E+08
1.1625E+04	6.37340E+08
1.2220E+04	7.20673E+08
1.2845E+04	8.15029E+08
1.3501E+04	9.21412E+08
1.4190E+04	1.04159E+09
1.4913E+04	1.17766E+09
1.5673E+04	1.33156E+09
1.6470E+04	1.50518E+09
1.7308E+04	1.70137E+09
1.8187E+04	1.92326E+09
1.9110E+04	2.17422E+09
2.0080E+04	2.45761E+09
2.1098E+04	2.77766E+09
2.2166E+04	3.13914E+09
2.3288E+04	3.54846E+09
2.4467E+04	4.01086E+09
2.5704E+04	4.53255E+09
2.7003E+04	5.12191E+09
2.8367E+04	5.78914E+09
2.9800E+04	6.54327E+09
3.1303E+04	7.39376E+09
3.2882E+04	8.35458E+09
3.4540E+04	9.44206E+09
3.6281E+04	1.06717E+10
3.8109E+04	1.20583E+10
4.0029E+04	1.36242E+10
4.2044E+04	1.53963E+10
4.4160E+04	1.74010E+10
4.6382E+04	1.96615E+10
4.8715E+04	2.22137E+10
5.1165E+04	2.51008E+10
5.3737E+04	2.83680E+10
5.6438E+04	3.20531E+10
5.9273E+04	3.62126E+10
6.2251E+04	4.09163E+10
6.5378E+04	4.62405E+10
6.8660E+04	5.22467E+10
7.2107E+04	5.90254E+10
7.5726E+04	6.66887E+10
7.9527E+04	7.53641E+10
8.3517E+04	8.51524E+10
8.7707E+04	9.61990E+10
9.2106E+04	1.08684E+11
9.6725E+04	1.22818E+11
1.0158E+05	1.38769E+11
1.0667E+05	1.56769E+11
1.1202E+05	1.77110E+11
1.1763E+05	2.00137E+11
1.2352E+05	2.26127E+11
1.2972E+05	2.55456E+11
1.3622E+05	2.88595E+11
1.4304E+05	3.26109E+11
1.5021E+05	3.68454E+11
1.5773E+05	4.16225E+11
1.6563E+05	4.70156E+11
1.7392E+05	5.31125E+11
1.8264E+05	5.99862E+11
1.9178E+05	6.77397E+11
2.0138E+05	7.65185E+11
2.1147E+05	8.64945E+11
2.2206E+05	9.78034E+11
2.3317E+05	1.10579E+12
2.4484E+05	1.24921E+12
2.5710E+05	1.40943E+12
2.6997E+05	1.58770E+12
2.8348E+05	1.78527E+12
2.9767E+05	2.00308E+12
3.1257E+05	2.24220E+12
3.2821E+05	2.50401E+12
3.4463E+05	2.78998E+12
3.6188E+05	3.10160E+12
3.7999E+05	3.44066E+12
3.9900E+05	3.80910E+12
4.1896E+05	4.20894E+12
4.3993E+05	4.64220E+12
4.6194E+05	5.11116E+12
4.8505E+05	5.61836E+12
5.0931E+05	6.16638E+12
5.3479E+05	6.75783E+12
5.6155E+05	7.39558E+12
5.8964E+05	8.08279E+12
6.1913E+05	8.82274E+12
6.5010E+05	9.61861E+12
6.8262E+05	1.04739E+13
7.1677E+05	1.13926E+13
7.5262E+05	1.23786E+13
7.9026E+05	1.34359E+13
8.2979E+05	1.45683E+13
8.7130E+05	1.57808E+13
9.1487E+05	1.70780E+13
9.6063E+05	1.84642E+13
1.0087E+06	1.99440E+13
1.0591E+06	2.15227E+13
1.1121E+06	2.32057E+13
