Pressure (atm),Temperature (K),colrel_FactorOne_W4->P2,colrel_FactorOne_P1->P2,colrel_FactorOne_W4->P1,colrel_FractionOne_W4->P2,colrel_FractionOne_P1->P2,colrel_FractionOne_W4->P1
1.0,3000.0,0.5513181954778681,5.156894140069123e-05,-0.4944270516526686,0.4820435269232264,4.543851431577226e-06,1.0074500549251555
2.0,250.0,0.030152583301996706,0.018651368598365876,0.8478315150542833,0.001840307018030807,-0.008167292866210218,0.7927858665113374
2.0,260.0,0.02531769241911396,0.017915748945865798,0.8220122408103466,0.0016906390260657586,-0.008651769517434087,0.8001389788606
2.0,270.0,0.021593630104758187,0.017385980162677617,0.8007574761968458,0.0014371900600593048,-0.008836436933091786,0.8065507250802997
2.0,280.0,0.020595382551009907,0.01731554851052004,0.7766531453753559,0.0015889960176582033,-0.008653657625164566,0.8135687793639772
2.0,290.0,0.02083322132072298,0.017394988088161326,0.7527665602581424,0.0017981514382839738,-0.008305824182466589,0.8203118374682354
2.0,300.0,0.021670198769775367,0.017436272783896704,0.7308839510149863,0.001974142196577398,-0.007919205056282838,0.8263122829483481
2.0,310.0,0.023074259936662546,0.01738952712586686,0.7110440665891388,0.00217568484065648,-0.007540177353347387,0.8315818515261201
2.0,320.0,0.025157455368367644,0.0172686181329743,0.6926019281526324,0.0024700692177158923,-0.007176430143331195,0.8363152549006241
2.0,330.0,0.027994511276228432,0.017101605394181867,0.6749074460570529,0.002889294359762326,-0.006824184115155245,0.8407052896898903
2.0,340.0,0.03160462622336945,0.016910469364901766,0.6575392280587844,0.0034367495435827277,-0.006479729373124623,0.844879386786328
2.0,350.0,0.03597964719972133,0.016707058262549274,0.6403076476744163,0.00410479094362097,-0.006142298572380832,0.848899314892638
2.0,360.0,0.04110823800073206,0.016495322815469927,0.6231818391904629,0.00488730693328768,-0.005813514921779367,0.8527819580736852
2.0,370.0,0.0469852849084954,0.01627479325878235,0.6062139557640412,0.005784791750173041,-0.005496065678274661,0.8565209182931071
2.0,380.0,0.053610420752489674,0.016043376328485744,0.5894847316925302,0.00680417367389019,-0.005192617217288531,0.8601021220753943
2.0,390.0,0.0609819054023157,0.01579906783510413,0.5730720210157463,0.007956194175913872,-0.004905198736779354,0.8635128457768178
2.0,400.0,0.06909032737163355,0.015540756303640369,0.5570365465308896,0.009252318463567805,-0.004634981164969416,0.86674573193708
2.0,410.0,0.07791430978384987,0.01526842769617507,0.54141828739004,0.01070221454816491,-0.004382307367762955,0.8697996625783736
2.0,420.0,0.08741876430784182,0.014983043270756226,0.5262383873553478,0.012312156936726508,-0.004146847541917349,0.8726789811249649
2.0,430.0,0.09755535182844365,0.014686280303900082,0.5115032546353403,0.014084324875802887,-0.003927793821609358,0.8753920577273083
2.0,440.0,0.1082644734807644,0.014380249268360606,0.4972089729482184,0.016016796207525805,-0.0037240449415510296,0.8779497752429256
2.0,450.0,0.11947809790075892,0.014067245406315352,0.483345126171175,0.018103999359828073,-0.003534358224954054,0.8803642207535115
2.0,460.0,0.13112285824370293,0.013749557164492084,0.4698977282361578,0.020337412371063922,-0.0033574625212007634,0.8826476861791349
2.0,470.0,0.14312302160621895,0.013429333873894986,0.45685126238230755,0.0227063482495137,-0.0031921345260080922,0.884811981373172
2.0,480.0,0.1554030908194333,0.013108505254181895,0.4441899725662066,0.025198718312597713,-0.003037244791430861,0.8868680157505383
2.0,490.0,0.1678899230169992,0.012788741736741398,0.4318985897990717,0.02780170950994914,-0.0028917807185887667,0.8888255884988816
2.0,500.0,0.18051433725554605,0.0124714444093058,0.4199626662997779,0.03050234510696854,-0.002754853314495462,0.8906933281685361
2.0,510.0,0.19321223923325814,0.012157754801819423,0.40836865980354553,0.03328792095498267,-0.0026256933478697965,0.8924787308549714
2.0,520.0,0.20592532202963215,0.011848576713035946,0.3971038750853447,0.036146323777437865,-0.0025036412441660654,0.8941882570554673
2.0,530.0,0.21860141502157515,0.011544604263861577,0.38615633747808653,0.03906624564882441,-0.0023881338634076424,0.8958274578695583
2.0,540.0,0.2311945548390527,0.01124635209813592,0.37551464688738734,0.04203731212309786,-0.0022786903067145096,0.8974011102986087
2.0,550.0,0.2436648470846872,0.010954185047489927,0.36516784102306804,0.04505014187966229,-0.0021748981211275366,0.8989133486083537
2.0,560.0,0.25597817888194907,0.010668345635209542,0.3551052825931324,0.04809635448547184,-0.0020764006994621223,0.9003677841126378
2.0,570.0,0.2681058323425893,0.010388978557621645,0.34531657593567516,0.051168540748951205,-0.001982886269250696,0.9017676095718209
2.0,580.0,0.2800240391314703,0.010116151806218596,0.3357915128425013,0.054260207709135436,-0.001894078595935638,0.9031156869879309
2.0,590.0,0.2917135072192469,0.009849874435336081,0.3265200441467933,0.05736570789469863,-0.0018097293560140042,0.9044146192209321
2.0,600.0,0.30315894302772883,0.009590111186827975,0.31749227218608533,0.06048016028819974,-0.001729612038417541,0.9056668068067678
2.0,610.0,0.31434858559256296,0.009336794294686434,0.30869845889227343,0.06359936852818705,-0.0016535171842728643,0.9068744918349491
2.0,620.0,0.3252737640580469,0.009089832839758356,0.3001290445588075,0.06671974030088668,-0.001581248759356856,0.9080397909025155
2.0,630.0,0.3359284856544892,0.008849120029579723,0.2917746729731336,0.06983821060273095,-0.0015126214585246853,0.9091647191201233
2.0,640.0,0.346309058131465,0.008614538758503421,0.2836262193869521,0.07295217056355865,-0.0014474587573724991,0.9102512069876431
2.0,650.0,0.3564137482659719,0.008385965769224915,0.27567481859136816,0.07605940276903286,-0.0013855915487798911,0.9113011117404273
2.0,660.0,0.36624247637534385,0.008163274696668256,0.2679118911006144,0.07915802346826518,-0.0013268572257941513,0.9123162245297407
2.0,670.0,0.3757965456011027,0.007946338233857358,0.2603291660872199,0.0822464316605347,-0.0012710990960241462,0.9132982745670022
2.0,680.0,0.3850784039718871,0.007735029619920971,0.2529187002407095,0.08532326478880917,-0.0012181660344260307,0.9142489311445678
2.0,690.0,0.39409143680193215,0.007529223614340565,0.24567289214327187,0.08838736059821464,-0.001167912300673832,0.915169804252995
2.0,700.0,0.4028397867569685,0.007328797089740612,0.23858449207422294,0.09143772462054503,-0.001120197463922692,0.9160624443496411
2.0,800.0,0.476966894328744,0.005595053296920281,0.1750143844747013,0.12104382797112789,-0.0007556029973477799,0.9237333790640178
2.0,900.0,0.5309678197708737,0.004280084301711603,0.12164885280442685,0.14878055382254068,-0.0005293450685977354,0.9298379372459573
2.0,1000.0,0.5700837570275727,0.0032908410381224202,0.07575653642429495,0.17453003602939293,-0.0003803408753589539,0.9350148150576659
2.0,1100.0,0.598184504622796,0.002548433202490796,0.03580427706420775,0.19834559012171016,-0.0002769722336063507,0.9395760504985892
2.0,1200.0,0.6179957098788937,0.0019896204303101366,0.0007506361043887035,0.22038145923143806,-0.00020301121034028383,0.9436740749364204
2.0,1300.0,0.6314411615419125,0.00156621924232997,-0.03023381613501856,0.24083535139416665,-0.00014950320803900545,0.9473939226551492
2.0,1400.0,0.6399014400149691,0.0012426556383062538,-0.05785190712850092,0.2599080540749719,-0.00011089623466472284,0.9507938202712646
2.0,1500.0,0.6443892658125757,0.0009930688137119602,-0.0827012744447951,0.2777819585919772,-8.334705817089352e-05,0.9539204602814879
2.0,1600.0,0.645665465476592,0.0007987465434565221,-0.10528207164859985,0.29461307044198887,-6.399568231049539e-05,0.9568139274033202
2.0,1700.0,0.6443154141972227,0.0006461192175080333,-0.12600526961457267,0.31053055514494715,-5.063911522437834e-05,0.9595090376471231
2.0,1800.0,0.6407996762610026,0.000525283230104565,-0.14520339672164229,0.32563969373991153,-4.1563529037141516e-05,0.9620357207595169
2.0,1900.0,0.6354878970288762,0.00042894623221605046,-0.16314243775876888,0.34002591251037,-3.543973324282564e-05,0.9644193106881789
2.0,2000.0,0.628681821100151,0.00035168377881093505,-0.18003348162381885,0.3537587488613151,-3.1246538822609013e-05,0.9666809426400241
2.0,2100.0,0.6206312190351494,0.0002894174094261428,-0.1960432449243811,0.3668952935549252,-2.8209406868406154e-05,0.9688380431788111
2.0,2200.0,0.6115451502624105,0.00023904744305256088,-0.21130309827521213,0.37948299234230287,-2.5749872812501764e-05,0.9709048556460926
2.0,2300.0,0.6016001210319325,0.0001981931614588194,-0.22591654556612292,0.39156184354129825,-2.344382664672198e-05,0.9728929516662924
2.0,2400.0,0.5909461422401937,0.00016500752930589114,-0.23996527788633004,0.40316608397957654,-2.0987432864369834e-05,0.9748116984081829
2.0,2500.0,0.57971133939369,0.00013804385652783235,-0.2535139953466986,0.4143254654050261,-1.8169627106064195e-05,0.9766686674683307
2.0,2600.0,0.5680055424513385,0.00011615889406138891,-0.26661420477833253,0.4250662138195041,-1.4850175853466863e-05,0.9784699821356198
2.0,2700.0,0.5559231397950541,9.844169171141291e-05,-0.2793071875686793,0.4354117483466325,-1.094235149240954e-05,0.9802206061086483
2.0,2800.0,0.5435453883136444,8.416083709158704e-05,-0.2916263064292738,0.44538322011396775,-6.399371778250729e-06,0.9819245798459749
2.0,2900.0,0.5309423117535624,7.272493419225107e-05,-0.3035987916593828,0.4549999175247641,-1.203867579166991e-06,0.9835852118395451
2.0,3000.0,0.5181742802518587,6.365271129675172e-05,-0.3152471208538869,0.464279572827465,4.640240276139961e-06,0.9852052320755611
4.0,250.0,0.017121063260620017,-0.005014748835224203,1.1654565041316758,0.0011634636529055554,-0.017851325324187782,0.5410488452343706
4.0,260.0,0.014487843440353731,-0.006645646387981303,1.168188823962581,0.0010842770088713002,-0.018831411901913536,0.5512176671142148
4.0,270.0,0.012343057664652499,-0.007348069230337495,1.1716313453403957,0.0009001450374682354,-0.019290241744441456,0.5605223671967177
4.0,280.0,0.012014303152995207,-0.006385793467293056,1.1716466586626773,0.0010176554303691716,-0.018959955045467512,0.5705389851591542
4.0,290.0,0.012387263498528051,-0.004804022892141861,1.1702534550874966,0.0011686320117592754,-0.018296639049121752,0.5802814222893692
4.0,300.0,0.013061011808170837,-0.0032227585213626293,1.1684308866475428,0.0012898439287330568,-0.017567005708931955,0.589254862253155
4.0,310.0,0.014087679718378715,-0.0018188950789346562,1.1662059460688403,0.0014328605029596464,-0.016852223218560763,0.5974782248746255
4.0,320.0,0.01559471488049833,-0.0005747539594928001,1.163350755582591,0.0016523769141633768,-0.01615451788022706,0.6051527917459603
4.0,330.0,0.017655148295573703,0.0005677268283064778,1.1597048687165608,0.0019731913346705205,-0.015460349549443766,0.6124689522195944
4.0,340.0,0.020289486603091787,0.0016488265362473466,1.1552309316543876,0.002397259072494063,-0.014762942563480652,0.6195459058227442
4.0,350.0,0.02349804914728984,0.002682252077760648,1.1499750231041284,0.0029186785775692924,-0.014064891730888488,0.6264360625829728
4.0,360.0,0.027283730280490838,0.0036635291700111193,1.144018125689166,0.0035339879380584475,-0.013374365085551681,0.633148704458626
4.0,370.0,0.031659076209462574,0.004580459906713134,1.137445051749837,0.004246042224868613,-0.012700934945063037,0.6396725025401996
4.0,380.0,0.03664303303983444,0.005420577790514958,1.1303311627203991,0.005063502227143424,-0.012052871618653182,0.6459908357276914
4.0,390.0,0.04225376495153568,0.00617502636461733,1.1227401942239374,0.005998332204240113,-0.011435954107529338,0.6520900596722855
4.0,400.0,0.048501784442408435,0.006839782577472365,1.1147269700351323,0.007062979764803104,-0.010853321433664766,0.657962753728916
4.0,410.0,0.055385338658461236,0.007415331627436308,1.1063411128298613,0.00826810369032896,-0.010305873538561215,0.6636080150629106
4.0,420.0,0.06288843982305313,0.007905646112217498,1.0976299249900339,0.00962113825053427,-0.009792870534509505,0.6690303352125256
4.0,430.0,0.07098112473098113,0.008317004063374421,1.0886399284187858,0.011125656884443478,-0.009312525950190801,0.6742380189498348
4.0,440.0,0.07962124645077616,0.008656926288949967,1.0794172151171768,0.012781356666139485,-0.008862498431214307,0.6792416616862418
4.0,450.0,0.0887571100477876,0.008933345725072312,1.070006997956173,0.014584453787525221,-0.008440253755527264,0.6840529109613352
4.0,460.0,0.09833040030725218,0.009154025370996178,1.060452760953578,0.016528303998407268,-0.008043304719103505,0.6886835692547096
4.0,470.0,0.10827901734122357,0.009326194451832054,1.05079532175547,0.01860410594192244,-0.007669351593719336,0.6931450104441317
4.0,480.0,0.11853958822951594,0.00945635541945421,1.0410720098914001,0.020801590899388253,-0.007316349270810993,0.6974478481847628
4.0,490.0,0.12904954163058321,0.00955021353955348,1.0313160677476183,0.023109641167398682,-0.006982524805362716,0.7016017883927721
4.0,500.0,0.13974871550038234,0.009612687413872544,1.0215563092488045,0.02551680855488081,-0.0066663644229275195,0.7056156053340904
4.0,510.0,0.1505805206411863,0.009647967828341155,1.0118170244712783,0.02801172468084986,-0.006366584075769093,0.7094971930793855
4.0,520.0,0.16149271193267886,0.009659601196909484,1.002118092415444,0.030583407459720175,-0.006082093233544989,0.7132536568103318
4.0,530.0,0.17243783174272037,0.009650581440115914,0.9924752532743737,0.03322147524412499,-0.0058119580876119835,0.7168914195928234
4.0,540.0,0.18337339195354824,0.009623440063944173,0.9829004905276723,0.03591628325692216,-0.005555367749995453,0.7204163290744348
4.0,550.0,0.19426185664200543,0.009580328560558035,0.9734024779332452,0.03865899756044104,-0.005311605217471901,0.7238337551193234
4.0,560.0,0.20507047979849674,0.009523090281650035,0.9639870540131084,0.04144162091022735,-0.00508002368399873,0.7271486739787293
4.0,570.0,0.21577104358841476,0.009453320926667761,0.9546576949802528,0.044256983145159,-0.004860028060454746,0.7303657376148522
4.0,580.0,0.22633953381185923,0.009372418009494603,0.9454159650459432,0.047098706754805035,-0.004651061163265692,0.7334893286495927
4.0,590.0,0.23675578109586984,0.009281620346198225,0.936261930061144,0.049961156235911915,-0.004452593854260175,0.7365236024341213
4.0,600.0,0.24700308930030682,0.009182038918251654,0.927194526222606,0.05283937797275381,-0.004264118373961637,0.7394725181999944
4.0,610.0,0.25706786672736515,0.009074680543692022,0.9182118800908525,0.055729035734073874,-0.004085144150982546,0.7423398613589716
4.0,620.0,0.2669392709650351,0.008960465725110637,0.9093115795195817,0.05862634550110236,-0.0039151954539201365,0.7451292589115451
4.0,630.0,0.2766088744507774,0.008840241905521356,0.9004908974537217,0.06152801222163739,-0.0037538103523297177,0.7478441897032021
4.0,640.0,0.28607035497789934,0.008714793190770273,0.8917469720909881,0.064431170202019,-0.0036005405554725783,0.7504879909988904
4.0,650.0,0.29531921323063076,0.008584847420011463,0.8830769478024039,0.06733332817050512,-0.0034549517921504892,0.7530638625706678
4.0,660.0,0.3043525178893609,0.008451081296834105,0.874478081623585,0.07023231953915388,-0.0033166244779904383,0.7555748692360321
4.0,670.0,0.31316867776818014,0.008314124143625413,0.8659478201974659,0.07312625802443853,-0.0031851544861104357,0.7580239425563571
4.0,680.0,0.3217672397281654,0.008174560712049733,0.8574838518770828,0.07601349853097704,-0.003060153893716254,0.7604138822118875
4.0,690.0,0.33014871066454166,0.008032933374997909,0.8490841383712942,0.07889260303288181,-0.002941251621782062,0.762747357411745
4.0,700.0,0.3383144016202353,0.007889743937795641,0.8407469298999463,0.08176231108253233,-0.002828093918947207,0.7650269085715269
4.0,800.0,0.40874270993402667,0.006456410869620087,0.7606161706681672,0.10975144151584904,-0.0019471295110705495,0.785328921872291
4.0,900.0,0.4615265401108174,0.005177670421526373,0.6863829226133127,0.13611169978351909,-0.0013733571918365932,0.8022060045251983
4.0,1000.0,0.5006408005672274,0.00413026075668592,0.618364949576619,0.16064886122497896,-0.0009807790422974737,0.816670967607027
4.0,1100.0,0.5293134383354811,0.0032985489105143775,0.5565229323194891,0.1833863788093586,-0.000705992195289905,0.8293015321239501
4.0,1200.0,0.5499540784763425,0.00264278045658495,0.5003660547896573,0.2044637697698221,-0.0005127455537061032,0.8404676194068734
4.0,1300.0,0.5643282426873197,0.0021246421045069174,0.44918013614009433,0.2240683702902536,-0.0003771309024164547,0.8504358667526757
4.0,1400.0,0.5737342263502093,0.0017134740420252158,0.40222428169243274,0.2423920505709757,-0.0002821006242740902,0.8594130673299982
4.0,1500.0,0.5791403004988168,0.0013859974885247997,0.35883392702517347,0.25960908647239317,-0.0002152648657163104,0.8675647893926219
4.0,1600.0,0.5812827873687594,0.0011246140584913068,0.3184558067849388,0.27586801232746094,-0.00016770996598456644,0.8750248762871349
4.0,1700.0,0.5807337989405631,0.000915827320528365,0.2806470964774237,0.2912910849265766,-0.00013315608684605286,0.8819016391187835
4.0,1800.0,0.5779473780522587,0.0007490877280091323,0.24505994426211472,0.30597716784880313,-0.0001072857428362667,0.8882826525863893
4.0,1900.0,0.5732908829889175,0.0006160068935836798,0.21142251080604935,0.32000570277463153,-8.720739962641853e-05,0.894238720170861
4.0,2000.0,0.5670664975395447,0.0005098289970805901,0.17952141237141933,0.3334406334626582,-7.103961511798725e-05,0.8998271768926315
4.0,2100.0,0.5595261901973315,0.00042506762224547536,0.14918721986237318,0.34633382063168777,-5.759905625037848e-05,0.9050946078040912
4.0,2200.0,0.5508823272218601,0.00035724678131318004,0.12028317887544021,0.3587278261505552,-4.617308635081082e-05,0.9100790524916372
4.0,2300.0,0.541315382174504,0.0003027083890769624,0.0926967375796837,0.3706580984936979,-3.635799825154331e-05,0.9148117701466594
4.0,2400.0,0.530979680809179,0.0002584636521248344,0.0663333189318548,0.38215464846710673,-2.7946388308144096e-05,0.9193186394819803
4.0,2500.0,0.5200077928990664,0.00022207493780427372,0.04111180289455809,0.39324331521557715,-2.085031760606888e-05,0.9236212619740922
4.0,2600.0,0.5085139717994765,0.00019155992807153645,0.016961274127965834,0.40394671394081083,-1.5049979107670675e-05,0.927737828012771
4.0,2700.0,0.49659690722831257,0.00016531283811136593,-0.006181311183797195,0.4142849416359943,-1.0560220217237836e-05,0.931683795751121
4.0,2800.0,0.4843419697514488,0.00014203917623536116,-0.028372799160197523,0.4242761014376741,-7.409365170534079e-06,0.9354724231341137
4.0,2900.0,0.4718230692447459,0.00012070151431163126,-0.04966504300155304,0.4339366923019092,-5.626377091681882e-06,0.9391151853949408
4.0,3000.0,0.45910421295637754,0.00010047434646580474,-0.07010577593864722,0.4432818993177513,-5.233577921350293e-06,0.9426221034473808
