Pressure (atm),Temperature (K),B7_Energy_1_P3->P4,B7_Energy_1_P3->P5,B7_Energy_1_P3->W3,B7_Energy_1_P4->P5,B7_Energy_1_P1->P3,B7_Energy_1_W3->P5,B7_Energy_1_W3->P4,B7_Energy_1_W3->P1,B7_Energy_1_W3->P3,B7_Energy_1_P5->W3,B7_Energy_1_P1->W3,B7_Energy_1_P4->W3,B7_Energy_1_P1->P4,B7_Energy_1_P1->P5
0.1,1800.0,0.17279853345673624,-0.009047733176277275,2.5539845194027434e-05,-0.008804596361511752,0.0009901493791606042,0.010101231795832633,1.9419730202972088e-06,6.20256315417161e-07,2.228991106772232e-05,0.010095684518538149,4.2600160688532876e-06,4.97172141876894e-06,0.1794003605287727,-0.008889131215035482
0.1,1900.0,0.16491109752489877,-0.008805235060892373,-6.978464670685828e-06,-0.008514567394853328,0.0009411233597324783,0.012601894307619191,-6.494618324918678e-05,-9.023266353125431e-06,-1.0673218859043546e-05,0.012594917401356749,-4.928389019781421e-06,-6.329432065287023e-05,0.17839811583160298,-0.008958187737691317
0.1,2000.0,0.15728131078043028,-0.008543476979829998,-2.4904320818299807e-05,-0.008225788324895098,0.0008924663026550119,0.012044787674751034,-9.919629039443982e-05,-1.6325691775076957e-05,-2.911702508343001e-05,0.012036246456124838,-1.194471595279472e-05,-9.895820724228813e-05,0.17494749841029952,-0.008946904202870972
0.1,2100.0,0.15015375207821635,-0.00827562669859228,-1.7490301378994467e-05,-0.007946855633651157,0.0008455574387260669,0.008948708181883407,-7.949328519825818e-05,-1.871272422309494e-05,-2.2250184679217064e-05,0.008938658402090412,-1.4365032817842775e-05,-8.05953486319304e-05,0.1698143748127418,-0.008873036565488072
0.1,2200.0,0.14363397638037106,-0.008010801662148554,2.4257133031923336e-05,-0.0076826331044576625,0.0008011043095610499,0.004157246792188058,1.1843350518136277e-05,-1.3980386487145493e-05,1.8975393389117106e-05,0.004145937822232815,-1.011103529767876e-05,9.565969346480121e-06,0.16366813447584674,-0.008752105799959749
0.1,2300.0,0.13773686680744263,-0.007755095573280576,0.00010739195547744097,-0.007435450658905289,0.0007593685336731086,-0.0013338184650109105,0.00018855053726394717,-3.575298042585749e-07,0.00010167000031991546,-0.0013459573209513012,2.490046620170176e-06,0.0001853347834428754,0.15707219287061974,-0.008597330548932906
0.1,2400.0,0.1324216925710569,-0.007512383875190789,0.00023707139574170334,-0.007205971107155263,0.0007203289766747159,-0.006499801674791767,0.0004605498900595364,2.3490753359425994e-05,0.00023104345059347242,-0.006512184421404248,2.4701329178270904e-05,0.0004566868169133697,0.15048629577343356,-0.008419740885942646
0.1,2500.0,0.1276166124982506,-0.007284940125901527,0.00041672563291865765,-0.0069938027667178475,0.0006837960994148983,-0.010368155211794784,0.0008343147628538896,5.84938871969379e-05,0.0004105717450031193,-0.010380066718650988,5.7404536752113264e-05,0.0008301335153311215,0.14427510499102522,-0.008228383650081758
0.1,2600.0,0.12323523168404409,-0.007073899537514122,0.0006482866574614881,-0.006797923996267494,0.0006494899005199041,-0.012066767620429651,0.0013133447745283032,0.00010522377557934422,0.0006422245916497885,-0.012077392000494186,0.00010114466630510429,0.0013091989170476003,0.1387195992993965,-0.00803056418865324
0.1,2700.0,0.11918738609323709,-0.006879603081648773,0.0009324338983960672,-0.006616971677973719,0.0006170915319440725,-0.010848507767533487,0.0018986662976966699,0.0001639490962726932,0.0009267107798728877,-0.010856955419957617,0.0001561807840994622,0.0018949225052469314,0.13402921515977276,-0.007832092136722056
0.1,2800.0,0.11538584921435002,-0.00670185025080616,0.0012688318145011688,-0.0064494329645238,0.0005862763164741126,-0.0060994675877652435,0.002589311781587297,0.00023468937711268432,0.0012637161732795934,-0.006104799698171145,0.00022253674984904447,0.002586340731339118,0.13035355783633035,-0.007637513481197503
0.1,2900.0,0.11175022652190832,-0.006540082969766387,0.0016563462984804293,-0.006293769220609894,0.0005567338885674848,0.002663369580124491,0.0033827533972822705,0.00031726521952687227,0.0016521208737118153,0.002662119643914026,0.00030004841052871424,0.0033809226124302746,0.12779308440100165,-0.007450320247215324
0.1,3000.0,0.10820895689581277,-0.006393518148326665,0.002093234118311257,-0.0061484930633168644,0.0005281795923982658,0.015800852737283346,0.004275280712513904,0.00041134291540928167,0.0020901895844943202,0.01580466128036639,0.00038840558282765537,0.004274949082184188,0.12640850761964487,-0.007273134605904491
0.5,200.0,-2.7110788365516396e-05,1.6241232563711116e-07,1.7500952919966689e-06,2.329587133268525e-07,-5.187262994998185e-08,-9.81594687110529e-05,3.8072379471575476e-06,4.883183837699237e-07,1.7053081795085674e-06,-8.638319924575537e-05,4.91634173348658e-07,3.7345818581059903e-06,-1.3230563922135285e-07,-2.0586393246328217e-07
0.5,210.0,0.00030919605235329637,-1.7860315539384294e-06,-1.957051052715701e-05,-2.688311792452636e-06,6.154796414058187e-07,-0.0006851968518451002,-4.255263595327204e-05,-5.454083581222372e-06,-1.9068572879172697e-05,-0.0006615207778425328,-5.488971152066613e-06,-4.175143304198466e-05,-5.6968493647614735e-06,2.3710724422585338e-06
0.5,220.0,-0.001276107068857106,6.924828305581174e-06,7.877737198960684e-05,1.126621847931307e-05,-2.6780674129391556e-06,0.002616809789042962,0.00017117845168356958,2.1917353149771542e-05,7.67507280835956e-05,0.002622813563605193,2.204395949293074e-05,0.00016801434534594766,6.291885424617495e-05,-9.870246177855818e-06
0.5,230.0,0.002104839277906286,-9.72046551040272e-06,-0.00012491151846396245,-1.9051700925854248e-05,4.8192334049047184e-06,-0.004999396035753579,-0.0002711765391067944,-3.4644113248870584e-05,-0.00012168511791124282,-0.004990938283406509,-3.4801183750508686e-05,-0.0002663215079084889,-0.0002128401747285392,1.6220229627565325e-05
0.5,240.0,-0.0004465013322162184,9.280075899375778e-06,1.9677469946245192e-05,4.767111820968049e-06,-1.6776674725406666e-06,0.0016955744367544408,4.247036562136122e-05,5.2692975871769786e-06,1.9170272336537325e-05,0.0016916220098209163,5.21733260480659e-06,4.193687670835225e-05,0.00021603553964612192,-2.2953998464059966e-06
0.5,250.0,-0.0016474754287563638,1.329150494600604e-05,9.716565722987303e-05,1.4830792786635615e-05,-3.6994125690828697e-06,0.004384137663224572,0.00021074842200739764,2.6987828364627493e-05,9.461116398177227e-05,0.004370034714027044,2.712035361168743e-05,0.0002069959823883205,0.0001478101908444536,-1.4390517236594722e-05
0.5,260.0,-0.000381366412553307,3.224335709007951e-08,3.0288611305879972e-05,2.6094163379223518e-06,-5.032577188524004e-08,0.0003455012451601195,6.594715947979357e-05,8.635472963857536e-06,2.9495314699002485e-05,0.0003318331652894432,8.76953235982082e-06,6.451412098556799e-05,-0.00016705236032483204,-9.05750182551369e-06
0.5,270.0,0.001094798751278412,-1.1991552965877029e-05,-5.7287690451858396e-05,-1.051568326604013e-05,3.1169130375427647e-06,-0.004001118935401959,-0.0001238477049639791,-1.5752340059342455e-05,-5.573062692653525e-05,-0.004007833571591391,-1.5754144198215324e-05,-0.00012189406462894694,-0.00025912600656121976,7.555026028218282e-08
0.5,280.0,0.001388653135118683,-1.3383483802225235e-05,-8.201828586802006e-05,-1.2360112512021352e-05,2.9316734280717013e-06,-0.004432071656091878,-0.00017759673322887784,-2.2862714944052357e-05,-7.979045017276448e-05,-0.004431591939525258,-2.299170469817499e-05,-0.00017445421088931238,-8.03566481312577e-05,3.325212281932525e-06
0.5,290.0,0.0006176114656909811,-6.370288219570529e-06,-4.432030173832113e-05,-4.742533441156994e-06,4.4292599333341184e-07,-0.0012035498482855578,-9.621923434725527e-05,-1.2571335952788228e-05,-4.3142315476148204e-05,-0.001198994102988676,-1.2733396119843153e-05,-9.426290188929644e-05,0.0001637982174348696,3.0106561895585944e-07
0.5,300.0,-0.0004519660494743036,2.5700908848658656e-06,1.567891068469342e-05,5.003235254021122e-06,-2.1078091043990427e-06,0.0031221262221349097,3.34194996369965e-05,4.106016683493249e-06,1.5164918158116869e-05,0.0031273985745630395,4.002507135892551e-06,3.320713176244287e-05,0.00028767260616137304,-4.988954515283643e-06
0.5,310.0,-0.0011681199033595577,8.403074030802402e-06,6.073195379218757e-05,1.0980630545821853e-05,-3.223447248682484e-06,0.0060124110530512835,0.0001307799124533362,1.67984231438436e-05,5.8934186053026076e-05,0.006016406949246368,1.6795039734955043e-05,0.00012879992887283127,0.0002363705627377273,-8.81850941332516e-06
0.5,320.0,-0.001273667896440242,9.319750042060092e-06,7.375597221509296e-05,1.1021982490363473e-05,-2.6263860510452374e-06,0.006094617528148778,0.000159012185608079,2.064822017893526e-05,7.159879784164803e-05,0.006096949625270087,2.073482754858273e-05,0.00015635276661058047,6.344492685062218e-05,-9.572017139428752e-06
0.5,330.0,-0.0008527139054267784,6.068604340605544e-06,5.653763638032631e-05,5.978428260982894e-06,-8.924719522180768e-07,0.003254856707832173,0.0001220737983524521,1.6033284283823154e-05,5.492726353135088e-05,0.003256264756541373,1.617216440759007e-05,0.00011981804980018168,-0.00013584684084484564,-7.551107404459178e-06
0.5,340.0,-0.00016033009981004793,5.524131258829832e-07,2.1289155106907894e-05,-1.919021028130522e-06,1.1100043409049446e-06,-0.0017622003195261187,4.6405180807601456e-05,6.271927133970988e-06,2.0794023352041307e-05,-0.0017605032965061418,6.426756862645883e-06,4.52280981490836e-05,-0.00027946077171463516,-4.054793928555357e-06
0.5,350.0,0.0005315507424415908,-5.340938669182636e-06,-1.7586145173523435e-05,-1.0441712295298594e-05,2.6398304356585085e-06,-0.007845913857733294,-3.689668952918747e-05,-4.650939435682875e-06,-1.682666128735186e-05,-0.007842775307831836,-4.493915060190736e-06,-3.6831962260093235e-05,-0.00032452027995695623,-5.288671525939736e-07
0.5,360.0,0.0010249493694932455,-1.0376239353916604e-05,-4.86887068922843e-05,-1.8120126701733086e-05,3.2790436562009135e-06,-0.01390359611475108,-0.00010329534006664167,-1.353785803904327e-05,-4.6899725249738384e-05,-0.013898240525799795,-1.3360663362080846e-05,-0.00010224428954975354,-0.000268867387767759,1.9358866344491587e-06
0.5,370.0,0.0012257793487585754,-1.4139446767572764e-05,-6.566484924724226e-05,-2.444553115225844e-05,2.9504898835181053e-06,-0.019082611160528347,-0.0001391967578515256,-1.856702609666488e-05,-6.329972120703976e-05,-0.01907475420866969,-1.832155269347074e-05,-0.00013765669217188272,-0.0001392494434774329,2.769703376882757e-06
0.5,380.0,0.0011335478467842924,-1.6915692577512375e-05,-6.705372076965831e-05,-2.9729063483883277e-05,1.835385540425436e-06,-0.022852403473972816,-0.00014158351674841725,-1.9270286146164723e-05,-6.464947595176283e-05,-0.022842222731820686,-1.8887011256066436e-05,-0.00014011521296069523,2.420373303402717e-05,1.8715104205180692e-06
0.5,390.0,0.0008122305883404579,-1.9445397444276106e-05,-5.501823860107531e-05,-3.4818426646152284e-05,2.580806719349458e-07,-0.024992610430132216,-0.00011524420105758216,-1.6195508988142432e-05,-5.3078663116124235e-05,-0.02498063645050869,-1.5595401377767092e-05,-0.00011433578652206026,0.000181334000972503,-5.422609840096954e-07
0.5,400.0,0.0003577771749593865,-2.2673003235562346e-05,-3.3773504929930804e-05,-4.080709440229967e-05,-1.419629754115881e-06,-0.025531637781765825,-6.936048126121808e-05,-1.0478081953991755e-05,-3.26933165398437e-05,-0.02551861663579053,-9.584540363910576e-06,-6.934734042071841e-05,0.0003007197652599504,-4.103779062681145e-06
0.5,410.0,-0.0001291131862338824,-2.7547712632479454e-05,-8.190580092232765e-06,-4.880497460728e-05,-2.8750708751947915e-06,-0.024668534673141475,-1.4484355163338669e-05,-3.455192166470213e-06,-8.219764947574776e-06,-0.024655295781573407,-2.2039793618968855e-06,-1.5520558571732403e-05,0.0003637099391221017,-8.429798580442276e-06
0.5,420.0,-0.0005616047739926603,-3.4895287422216836e-05,1.7218048980027543e-05,-5.979173158209211e-05,-3.868194572919995e-06,-0.022698385767848387,3.965107871479267e-05,3.61797013294567e-06,1.597791773078797e-05,-0.02268573344481504,5.271790547771937e-06,3.7582758813948e-05,0.0003647258112291938,-1.3211672097132068e-05
0.5,430.0,-0.0008766961966923514,-4.535621671119757e-05,3.890051882860296e-05,-7.454632377906445e-05,-4.256664867603574e-06,-0.019951300216552902,8.542401372427649e-05,9.73968811569434e-06,3.647840528774995e-05,-0.019939935944084806,1.1818010334467705e-05,8.247827497067643e-05,0.00030917078436290394,-1.8260959034405707e-05
0.5,440.0,-0.001038169000874681,-5.937480647429712e-05,5.4516616181519496e-05,-9.363416625397678e-05,-3.990527334933342e-06,-0.016748213326292748,0.00011785526282190935,1.4236454938148201e-05,5.1042349554280287e-05,-0.016738688479436707,1.673727045317207e-05,0.00011427962614282682,0.00021017920939327668,-2.352029536320583e-05
0.5,450.0,-0.0010346637763447401,-7.72213132930147e-05,6.293359965151563e-05,-0.0001174309636915608,-3.0946695273269106e-06,-0.013372709461561907,0.00013458784641442472,1.6766568630364693e-05,5.860416052271448e-05,-0.01336540422545734,1.9665402470042284e-05,0.00013067692762285294,8.513571823457052e-05,-2.9051244795407096e-05
0.5,460.0,-0.0008749237583154775,-9.903126995617651e-05,6.406294985169954e-05,-0.00014616499470574963,-1.6459102773595628e-06,-0.010056145727957232,0.000135524064026921,1.7278709987709032e-05,5.911012098501205e-05,-0.010051268313207315,2.053168000637218e-05,0.0001315790631589856,-4.7436605024346925e-05,-3.500967810579754e-05
0.5,470.0,-0.0005818440147981951,-0.00012484996887798835,5.861805106290673e-05,-0.00017996430368123452,2.503389490255532e-07,-0.006972757494341698,0.00012229372831431176,1.5947488590222437e-05,5.328069198385454e-05,-0.006970357595990937,1.949534151923368e-05,0.00011859048227246006,-0.0001703079624052449,-4.1616740139854356e-05
0.5,480.0,-0.00018648595907193245,-0.00015467410996204727,4.785140473349412e-05,-0.00021890004761612562,2.4807308363254265e-06,-0.004241578528726719,9.768046542165812e-05,1.3102228690112507e-05,4.235389919290565e-05,-0.004241569624944532,1.6874799185276467e-05,9.444718129780859e-05,-0.00026919501186424354,-4.913079125616433e-05
0.5,490.0,0.0002772224776839235,-0.00018848610158829466,3.33094508086635e-05,-0.00026302127719673833,4.940350531931594e-06,-0.0019325137173811433,6.508828071253438e-05,9.159702053660672e-06,2.7846651448447054e-05,-0.0019346998124544642,1.3080360920432992e-05,6.249256880993353e-05,-0.0003336753468478795,-5.782340589493623e-05
0.5,500.0,0.0007767321518054341,-0.00022627914600110248,1.6626198953593397e-05,-0.0003123794180481506,7.544286625319733e-06,-7.45163964499859e-05,2.8093918522248475e-05,4.566891767546658e-06,1.1354406065412486e-05,-7.861989586461932e-05,8.556672198742384e-06,2.6237865086078692e-05,-0.0003574798301825987,-6.79607712699741e-05
0.5,510.0,0.0012839481302176416,-0.00026807304130205023,-6.355990117004777e-07,-0.0003670426935405506,1.0234615334514185e-05,0.0013355895000687194,-9.89649953814856e-06,-2.435782505268139e-07,-5.602525343933226e-06,0.001329901094910877,3.7376233987462085e-06,-1.0974888001822736e-05,-0.00033831072723913624,-7.979065272415146e-05
0.5,520.0,0.0017771851977401707,-0.00031392171981392173,-1.709537609339977e-05,-0.00042710187094987466,1.2983420351925186e-05,0.0023246027066295997,-4.588618357649442e-05,-4.885053938354426e-06,-2.1685852941468566e-05,0.002317692754000544,-9.85890821327718e-07,-4.620691448112478e-05,-0.0002773351257158776,-9.353438815377873e-05
0.5,530.0,0.0022421482585656865,-0.000363914086891182,-3.162244278247121e-05,-0.0004926692332473853,1.5792655949258185e-05,0.002935322043579988,-7.743218942380765e-05,-9.036634406430702e-06,-3.5804042750713497e-05,0.0029275641735984357,-5.286420736588089e-06,-7.70642245598146e-05,-0.00017848726350494477,-0.00010938302437647017
0.5,540.0,0.002672125665637522,-0.0004181698899339165,-4.336764336783892e-05,-0.0005638727798180443,1.8691692818831982e-05,0.0032200893017062795,-0.00010271161279334699,-1.2452999605028265e-05,-4.7142012125631727e-05,0.003211850598535091,-8.91043888888971e-06,-0.00010176220960019228,-4.768920272341587e-05,-0.00012749660156024612
0.5,550.0,0.003067591861155163,-0.0004768322725124595,-5.1766988829513976e-05,-0.0006408475046183595,2.1733324151609566e-05,0.003235580704531557,-0.00012052703656536598,-1.4966415804739881e-05,-5.51636505482387e-05,0.0032272086275572363,-1.1680943939906006e-05,-0.00011913060671202266,0.00010792713570967413,-0.00014800563579634945
0.5,560.0,0.0034354025794348804,-0.000540058458746224,-5.652500917509175e-05,-0.0007237253116590433,2.4988897802951803e-05,0.003038802782793961,-0.00013026815749690905,-1.6483008649807658e-05,-5.959474001445894e-05,0.0030306155718731903,-1.3494259739904611e-05,-0.000128575479725259,0.0002807385412997665,-0.0001710139756359539
0.5,570.0,0.003787741177722934,-0.0006080097433580183,-5.758468724505901e-05,-0.0008126247893791355,2.854310963532498e-05,0.0026841744206638095,-0.00013184455801392434,-1.6975174631355704e-05,-6.039297114819193e-05,0.002676454599849374,-1.4312890236152104e-05,-0.000130012926887746,0.00046325324225680815,-0.00019660236816759343
0.5,580.0,0.004140945303614245,-0.0006808416825569742,-5.5089677192129955e-05,-0.0009076417309613366,3.248886283831724e-05,0.002221540633959355,-0.00012560203605893353,-1.6471699869391538e-05,-5.771060809841934e-05,0.0022145311660679247,-1.4155996846781711e-05,-0.0001237867102287669,0.0006486187866241047,-0.00022483223345320648
0.5,590.0,0.004514313523874281,-0.0007586951198870568,-4.93432921806418e-05,-0.0010088409874783057,3.6922479580302327e-05,0.001694952989343159,-0.0001122322334673667,-1.5046831099857068e-05,-5.185415875073255e-05,0.0016888556198470341,-1.3088746443512345e-05,-0.00011057937079445996,0.0008310093281416351,-0.0002557492952212137
0.5,600.0,0.004928964348664042,-0.0008416884550922594,-4.076759891928711e-05,-0.0011162499894364554,4.19394503310464e-05,0.001142057072118117,-9.268279497819996e-05,-1.2809235045123891e-05,-4.324428396596771e-05,0.0011370324188441487,-1.121147289940386e-05,-9.132392645971627e-05,0.0010058960331516965,-0.000289386842008922
0.5,610.0,0.005406796618226525,-0.0009299113790076772,-2.9864951335793258e-05,-0.001229854073734885,4.763082437242873e-05,0.0005939422134226576,-6.807309580137363e-05,-9.891509200569951e-06,-3.2378197592291705e-05,0.000590111196023294,-8.649324013464667e-06,-6.712109174039632e-05,0.001170210577745363,-0.00032576849373192236
0.5,620.0,0.005969580946439206,-0.0010234201535468876,-1.7183460414884262e-05,-0.0013495936048335691,5.4080281792495334e-05,7.532802353614425e-05,-3.9618755731547104e-05,-6.440678244994154e-06,-1.9795994721380507e-05,7.277427455427323e-05,-5.542837668028804e-06,-3.916517057896799e-05,0.001322415382761647,-0.0003649104247858066
0.5,630.0,0.006638196770634067,-0.0011222344095792446,-3.287234121415136e-06,-0.0014753627751407537,6.136188073842018e-05,-0.0003950170238776937,-8.566715472680661e-06,-2.60992715321251e-06,-6.05170051974236e-06,-0.000396244072702765,-2.03970801379098e-06,-8.68035640535918e-06,0.0014624959472548638,-0.0004068230490333693
0.5,640.0,0.007432018167824522,-0.0012263353617012977,1.1268282612866141e-05,-0.0016070099029408787,6.953844139436046e-05,-0.0008037096355537606,2.3858443288519618e-05,1.448318315144733e-06,8.31065725587574e-06,-0.0008035912466263566,1.712138393413426e-06,2.3131900294307596e-05,0.001591890926392905,-0.0004515122080047617
0.5,650.0,0.00836844344516423,-0.0013356652918522318,2.5955903314927465e-05,-0.0017443390090400301,7.866050741913775e-05,-0.001142104732466455,5.649704420492248e-05,5.587955975219972e-06,2.2776002781622094e-05,-0.0011406491418086402,5.570140274875496e-06,5.513457330867781e-05,0.0017133749063430424,-0.000498979925087304
0.5,660.0,0.009462558034211092,-0.0014501281277841524,4.029151661286794e-05,-0.001887112438672575,8.876581392613494e-05,-0.0014056178339952288,8.828637977675128e-05,9.673480130803563e-06,3.6872485936850534e-05,-0.0014028564795984225,9.401429355743283e-06,8.628643721855668e-05,0.0018309075148063509,-0.0005492247988995363
0.5,670.0,0.010726916869821003,-0.0015695909324811405,5.384456813770974e-05,-0.0020350542969445637,9.987918628896849e-05,-0.0015930536395504715,0.00011828328295828176,1.358307291396382e-05,5.0181519307250996e-05,-0.001589037462965841,1.3085991567665835e-05,0.00011566411825207595,0.0019494608461170777,-0.0006022421114717691
0.5,680.0,0.01217143072339542,-0.001693886122344397,6.62447388870873e-05,-0.002187854479063452,0.00011201279422195529,-0.0017059665659435934,0.00014567838336430528,1.721065039820999e-05,6.234410507240706e-05,-0.0017007624786700116,1.6518792667529844e-05,0.0001424759797335138,0.0020748353764705875,-0.000658023723810881
0.5,690.0,0.013803340463263782,-0.001822814241703932,7.718538552378705e-05,-0.0023451730967142194,0.00012516668916809367,-0.0017480701337278862,0.00016980329536686004,2.0467011530874084e-05,7.30640097790564e-05,-0.0017417577125209062,1.961101188545484e-05,0.0001660690708155814,0.0022134727403021696,-0.0007165578249094041
0.5,700.0,0.015627263580855415,-0.0019561471360893625,8.642430459197844e-05,-0.0025066451260142993,0.00013932955880451126,-0.0017247051869668459,0.0001901319743752007,2.3280238964314422e-05,8.210833981158505e-05,-0.0017173736397359054,2.2290529137887676e-05,0.00018593035540375203,0.0023722720279140148,-0.0007778285917964708
0.5,800.0,0.04387202688781352,-0.0034680136270681863,7.159418393561117e-05,-0.004260546843022663,0.00032785434092755006,0.00052563196126107,0.00015614646652569654,2.2105305139835436e-05,6.792766994688947e-05,0.000537710628968449,2.1148167206368202e-05,0.00015204692467512683,0.006606714303211843,-0.0015340179694914664
0.5,900.0,0.08360835871549377,-0.00508290571985713,-5.8906558793650195e-05,-0.0059964168525560475,0.0005589103340220332,0.002434524875244318,-0.00013153901276661832,-1.308799720138633e-05,-5.733634481873211e-05,0.002443963615026486,-1.2898288877806886e-05,-0.00012875735963524147,0.019031349591814392,-0.002507501614481321
0.5,1000.0,0.12328896443915921,-0.006540275332058608,-0.00014994445817225242,-0.0074408810701668965,0.000773916925791978,0.002136475160148028,-0.00032994934585445636,-4.0144681351856826e-05,-0.00014211262605133798,0.002140961032663027,-3.914445473597653e-05,-0.0003199419467833639,0.040255299610074624,-0.003603262427288197
0.5,1100.0,0.15528505727120204,-0.007703130972706718,-0.0001379560443228656,-0.008489152262498864,0.0009397491970753264,0.0006431587713984756,-0.0002997009181635474,-3.980240266842185e-05,-0.0001259795474671801,0.000643294720383131,-3.8702593874909146e-05,-0.00028630475503393823,0.06703726381405749,-0.004714234289036699
0.5,1200.0,0.17699325390393694,-0.008538548702702686,-4.885925227275703e-05,-0.009152254748033526,0.0010479428435456665,-0.00079018028730219,-9.883933277458974e-05,-1.7382269347636772e-05,-3.5869492625489045e-05,-0.0007930594556564604,-1.6645176971516157e-05,-8.638930500336427e-05,0.09515822282748904,-0.005751972475145404
0.5,1300.0,0.18900305904101583,-0.009073420176393539,6.0693754945916996e-05,-0.009495009118999543,0.0011041885583896673,-0.001544836461750182,0.0001469265281511285,1.2379855343794576e-05,7.204891783607246e-05,-0.001549664131759368,1.2679863387330109e-05,0.0001555899340495743,0.12117068970490269,-0.006658835484729403
0.5,1400.0,0.19328022016956678,-0.00935971153404135,0.0001430501503677911,-0.009595801116491675,0.001119661869376779,-0.001564420331665315,0.00033174503735815074,3.623550010221653e-05,0.0001511864683737073,-0.0015706186303357547,3.6318238472987045e-05,0.0003356861483608201,0.14292942864478722,-0.007406511336695958
0.5,1500.0,0.1920521740867676,-0.009454087933551082,0.0001736501643416753,-0.009526765432667153,0.001106085610288012,-0.0010748395601347424,0.00040065667190630413,4.663305289482803e-05,0.00017804240310759475,-0.0010822164215763515,4.6862281381338625e-05,0.00040044752558723406,0.1594794126762505,-0.007988926418113116
0.5,1600.0,0.18728345406033797,-0.009408113113457996,0.00015023158358124102,-0.009346579498114703,0.0010735478177300907,-0.0003688152564982251,0.00034787217498417965,4.1855282333394075e-05,0.00015115719956336666,-0.00037738793691852575,4.2610613098907716e-05,0.00034496334837242465,0.17073134609254323,-0.008414500388657691
0.5,1700.0,0.1805030971173092,-0.009264657704149798,8.644748469597764e-05,-0.00909961650779082,0.0010298704850374948,0.0003071269014170522,0.00020275784186165108,2.452638073043726e-05,8.467930991342089e-05,0.00029728213453469903,2.611865358131973e-05,0.0001989050685629372,0.17713456144593398,-0.008699791943993873
0.5,1800.0,0.17280510551106829,-0.009057470059108511,4.895217576422719e-06,-0.008817743224600553,0.0009807073160947196,0.0007922623947120076,1.4514218761671245e-05,-1.4876312783863978e-07,1.4350803220745993e-06,0.0007811095605666672,2.4780369246997817e-06,1.135985394150142e-05,0.17942042424669793,-0.008864972059219836
0.5,1900.0,0.1649175275066386,-0.008812130897066403,-6.847883404061209e-05,-0.00852286970343304,0.0009299131838741891,0.0010115015327196815,-0.00016013245367324443,-2.584915027197091e-05,-7.25969950528568e-05,0.0009990978928807923,-2.2118498673100118e-05,-0.0001613177643661163,0.17842572849783436,-0.008930900021881964
0.5,2000.0,0.15728755224511512,-0.008547459564797633,-0.00010819328711714612,-0.008229408499854889,0.0008799629106262716,0.0009584906418780773,-0.0002653316576334044,-4.616623374331902e-05,-0.00011203239068209856,0.0009450060539729589,-4.1386872131738525e-05,-0.0002637775704731296,0.1749825263916232,-0.008917401222309275
0.5,2100.0,0.15015973063183774,-0.00827693022976478,-9.149398000576008e-05,-0.007946338703584315,0.0008323263633869439,0.0006747262690710902,-0.00025110335502169544,-5.523666369539512e-05,-9.428765857056962e-05,0.0006604413006241193,-4.957394065240529e-05,-0.0002465763350433521,0.1698561925871478,-0.008842368677214557
0.5,2200.0,0.1436396203574136,-0.008009917331361357,5.337321637546026e-07,-0.007678819148341835,0.0007877710709807548,0.00023059351707066853,-7.58063229445081e-05,-4.807402606689246e-05,-6.524426354764468e-07,0.0002158858020673079,-4.178452532886452e-05,-6.858720937221597e-05,0.16371573514005067,-0.008721393179763698
0.5,2300.0,0.13774212705134192,-0.0077527187575808535,0.00018262157995399357,-0.007429396052236606,0.0007465922104491081,-0.00028958912374335593,0.0002930845844213625,-2.069460536104664e-05,0.00018339433672499457,-0.0003042638278691347,-1.410608854932518e-05,0.00030225664909359435,0.15712428968507094,-0.008567712396934237
0.5,2400.0,0.13242655353979094,-0.007509363580736291,0.00046544485606952676,-0.007198880914551541,0.0007087805684617491,-0.0007983165333514855,0.0008792362451376039,2.9886132320905136e-05,0.00046832797294891045,-0.0008124445565546812,3.639377462835107e-05,0.0008892358132819543,0.15054141007115648,-0.008392338560457758
0.5,2500.0,0.12762109700090604,-0.00728223362080703,0.0008560064292373565,-0.006986974645077694,0.0006741415373775772,-0.0012120143147788956,0.00169828400221072,0.00010573075167164831,0.0008609716053426482,-0.0012250432479126766,0.0001117424721534141,0.0017076756833007624,0.14433163922729922,-0.008204275018820227
0.5,2600.0,0.12323940124455253,-0.007072533387761244,0.0013581376882044454,-0.006792702906836779,0.0006423772140540719,-0.0014553268402057616,0.0027589183753567526,0.00020809324822547418,0.0013650017064479095,-0.0014666825071581568,0.00021317331471213245,0.0027660305314314393,0.1387758958679809,-0.008010766708453168
0.5,2700.0,0.11919133851632156,-0.006880640777412184,0.001973028920499902,-0.006614714203841708,0.0006131415487647424,-0.0014633431525744188,0.004064039274920761,0.0003375448005893403,0.00198147969438012,-0.0014724439276665225,0.00034124872528763675,0.0040670311625325825,0.13408360248021634,-0.007817552547393964
0.5,2800.0,0.11538971452347319,-0.006706366042904351,0.0026997384009833365,-0.006451479860995073,0.000586076262270207,-0.0011824003436550236,0.005611865921840755,0.0004940976657715499,0.0027093602166729258,-0.001188668777130896,0.0004959817576029602,0.005608786470251594,0.13040438553453973,-0.007629102397062731
0.5,2900.0,0.11175416209775307,-0.006549141258709556,0.003535653684101122,-0.006301424842213799,0.0005608333022346932,-0.0005699582309814759,0.007396943856559154,0.0006773194505488012,0.0035459504790476526,-0.0005728301700931508,0.0006769482556699119,0.007385781578705052,0.1278387494158796,-0.0074488302941126665
