Pressure (atm),Temperature (K),colrel_FactorOne_W1->R,colrel_FactorOne_R->P4,colrel_FactorOne_W1->P3,colrel_FactorOne_W1->P2,colrel_FactorOne_W1->P1,colrel_FactorOne_W1->P7,colrel_FactorOne_W1->P6,colrel_FactorOne_W1->P5,colrel_FactorOne_W1->P4,colrel_FactorOne_P5->P6,colrel_FactorOne_P5->P7,colrel_FactorOne_P6->P7,colrel_FactorOne_P3->P4,colrel_FactorOne_P3->P5,colrel_FactorOne_P3->P6,colrel_FactorOne_P3->P7,colrel_FactorOne_P1->P2,colrel_FactorOne_P1->P3,colrel_FactorOne_P1->P6,colrel_FactorOne_P1->P7,colrel_FactorOne_P1->P4,colrel_FactorOne_P1->P5,colrel_FactorOne_R->P6,colrel_FactorOne_R->P2,colrel_FactorOne_R->P3,colrel_FactorOne_R->P1,colrel_FactorOne_P4->P7,colrel_FactorOne_P4->P6,colrel_FactorOne_P4->P5,colrel_FactorOne_R->P5,colrel_FactorOne_P2->P3,colrel_FactorOne_P2->P5,colrel_FactorOne_P2->P4,colrel_FactorOne_P2->P7,colrel_FactorOne_P2->P6
0.3,470.0,0.47711680385174804,-0.579870255628869,0.03818403904001519,0.14850989427671332,0.3403045383295548,0.2936209786304598,9.776070651231892,1.7914786832040257,0.023837034883533604,-0.006011702817794067,-1.2022444890147476e-05,-2.002292572777176e-05,-0.9798356554195108,-0.12539372650061062,-0.0018222455008888622,-9.106315733290504e-06,-0.7128648357442592,-0.8168555257515004,-0.0007647402973735885,-3.197821582581776e-06,-0.7657772472362183,-0.1343602913587598,-0.002165895686507543,-0.532304851530087,-0.6325489651342503,-0.5749281315008296,-1.2836513554707336e-05,-0.0029467187552347745,-0.12559554071068416,-0.13137017158244704,-0.8771769016649393,-0.12597597650377462,-0.804880260904289,-1.3182894335775145e-05,-0.0032022750363194393
0.3,480.0,0.49013600899497156,-0.5623986229830937,0.04234874500745154,0.15791125069367062,0.3483407866299976,0.3119980928030468,9.676660826869512,1.8010431026944904,0.02883116489050518,-0.005823946334042122,-1.2736176332452943e-05,-2.0158116114228268e-05,-0.959219239890597,-0.11954424629447744,-0.0017488663939810394,-9.064388510593207e-06,-0.6973955199876711,-0.8024216696559466,-0.0007063671769942896,-2.9069846772820375e-06,-0.7506404980931953,-0.1282572841686968,-0.002084222060501783,-0.5152398062422494,-0.6153142651162319,-0.5605375567255211,-1.2812959224298648e-05,-0.002853311362600284,-0.11961503497368765,-0.12529274230473442,-0.8565376560927753,-0.11992750890581234,-0.783002182513864,-1.2958255699609414e-05,-0.0031031211765416523
0.3,490.0,0.5029539915375832,-0.5454102309746559,0.04675880698518998,0.1674308013740845,0.35628485618571865,0.3298753745344633,9.58079515607442,1.8104007404476157,0.03434496167123874,-0.005641469676133119,-1.3465615009147402e-05,-2.0432413549085672e-05,-0.9387669772670283,-0.1139662378023167,-0.0016784588217881688,-8.943933159820283e-06,-0.6821934915906915,-0.7882052182641499,-0.0006510801096861055,-2.6616502371361814e-06,-0.7357419615081516,-0.12243085420042332,-0.002005747209486862,-0.4986858035561069,-0.5985208377217258,-0.546500949023058,-1.2926187019834604e-05,-0.0027629588600188914,-0.11391940343560443,-0.11951398965620201,-0.8361691052588969,-0.11417318218969835,-0.7614913289323251,-1.284794907535003e-05,-0.0030071615135496945
0.3,500.0,0.5155736195037562,-0.5288887971446063,0.051412643107413954,0.17706055215624672,0.36414589275111797,0.34725440803798885,9.48786640557094,1.8195154725628349,0.04035306876068188,-0.005464151200048445,-1.4198021950070098e-05,-2.0802724431397318e-05,-0.9184811371911897,-0.10864788004381773,-0.0016109373853473955,-8.758612124201089e-06,-0.6672434524913717,-0.77420082802043,-0.0005987713866992914,-2.4563814887899604e-06,-0.7210665479274011,-0.11686871715391028,-0.0019303322646244722,-0.48262615211021964,-0.5821534079276619,-0.5328060236970547,-1.3155782214302439e-05,-0.002675551385280381,-0.10849615378201458,-0.11401905620555675,-0.8160670078011983,-0.10869964940952496,-0.7403436824303767,-1.283440043402349e-05,-0.002914282234541551
0.3,510.0,0.5279973216578048,-0.5128194844030184,0.05630542443556731,0.1867908884361548,0.3719308629313552,0.36414245283679103,9.39738017362798,1.8283600330047427,0.04682568790808911,-0.005291875600567927,-1.4922505919099371e-05,-2.1230915218922853e-05,-0.8983650847607128,-0.10357778955888501,-0.0015462140308251235,-8.521091098739063e-06,-0.6525325705695453,-0.7604027356822121,-0.0005493313407915962,-2.2857541820661438e-06,-0.7066012903622073,-0.11155913984655394,-0.0018578445271128668,-0.46704533856198094,-0.5661980341328628,-0.5194414099069031,-1.348080533811356e-05,-0.0025909852330745294,-0.10333320238130464,-0.10879377739885167,-0.7962290078256004,-0.1034940221051769,-0.7195570206472628,-1.2899636952599053e-05,-0.0028243743254074485
0.3,520.0,0.5402271688866466,-0.4971888265088545,0.06142957298337356,0.19661086311078055,0.3796447551010408,0.3805506862750677,9.30894626426125,1.8369155952297742,0.053729978603497285,-0.005124533125572874,-1.5629930942398445e-05,-2.1684211592532803e-05,-0.878423590897592,-0.09874500065138311,-0.0014841986022698249,-8.242863786003084e-06,-0.6380504589019929,-0.7468050876701806,-0.0005026490777205572,-2.144582503657028e-06,-0.6923354394333943,-0.10649090570019733,-0.0017881578860781428,-0.4519289606589353,-0.5506420916427703,-0.506396672136702,-1.3880868802089517e-05,-0.0025091624608360903,-0.09841886444887768,-0.10382465187789151,-0.7766546923188442,-0.09854386158687789,-0.6991308396268344,-1.302630134702783e-05,-0.002737333841263991
0.3,530.0,0.5522649665439586,-0.48198459627906937,0.06677527657401161,0.2065085252137699,0.38729083777735296,0.39649288754362205,9.222267174194235,1.8451710030408237,0.06103124471229329,-0.004962018625208207,-1.6312785138512014e-05,-2.213520360200832e-05,-0.8586628676357,-0.09413895027710663,-0.0014247994585213546,-7.934178115163419e-06,-0.6237890187593919,-0.7334021758681655,-0.00045861320229090725,-2.028058277469246e-06,-0.6782604044167488,-0.1016532842655242,-0.0017211528823882734,-0.43726361994737184,-0.5354741843403251,-0.49366227517456107,-1.4336839678214136e-05,-0.002429990402989319,-0.0937418488165212,-0.09909881442343971,-0.7573454479562559,-0.0938371739548212,-0.6790661261262865,-1.3198293081424011e-05,-0.00265306189474316
0.3,540.0,0.5641123456969698,-0.4671956467951996,0.07233098551226637,0.21647125113855323,0.3948709384304979,0.4119844621506411,9.137125391242542,1.8531218197582346,0.06869391672294099,-0.004804230580125388,-1.69650292740332e-05,-2.256159557923599e-05,-0.8390904334013173,-0.08974946616506495,-0.0013679241017856942,-7.604032686628032e-06,-0.6097422039381152,-0.7201885982401627,-0.0004171125067316175,-1.9318274205995276e-06,-0.6643695975996504,-0.09703600441468825,-0.0016567165439551612,-0.4230367968746179,-0.5206840169416111,-0.4812295153401636,-1.48312633364658e-05,-0.002353381157493592,-0.08929125525084386,-0.09460401076145016,-0.7383042042507558,-0.08936240692209703,-0.6593650548254624,-1.3401135917660105e-05,-0.002571464467719998
0.3,550.0,0.5757708462213118,-0.4528117457110451,0.07808387010373766,0.2264860549608719,0.4023857187280395,0.42704172669295215,9.053370627253338,1.8607693117402506,0.076682346242712,-0.004651070196455885,-1.758193782276588e-05,-2.2945802138372402e-05,-0.8197148828825065,-0.08556675707478441,-0.0013134797829530667,-7.260220036903712e-06,-0.5959057469985617,-0.7071593603804636,-0.0003780366013264856,-1.8520220864747021e-06,-0.6506582235283793,-0.09262923073882466,-0.0015947420829412837,-0.4092367231369189,-0.5062622500869371,-0.469090434017785,-1.534858339893222e-05,-0.0022792510848490626,-0.08505657286246743,-0.09032857368524944,-0.719535123183932,-0.08510844711391466,-0.6400306610094619,-1.3622149788262173e-05,-0.0024924521219875087
0.3,560.0,0.5872419881140546,-0.43882341537996844,0.08402022793493462,0.23653986469542745,0.40983493158160017,0.4416813911534501,8.970907689846145,1.8681194427628693,0.08496143338225458,-0.004502440615502314,-1.8159941133784362e-05,-2.3274462493052246e-05,-0.8005456129685075,-0.08158140436026456,-0.001261374061773747,-6.90939946822392e-06,-0.5822768750811892,-0.6943099316875875,-0.0003412764761583983,-1.785262422115514e-06,-0.6371230425266126,-0.08842354266581079,-0.0015351285183743252,-0.3958522604464982,-0.49220035299407516,-0.4572377244992881,-1.5875216840400134e-05,-0.0022075203430436535,-0.08102767861138228,-0.08626140011502154,-0.7010432754779732,-0.08106461697612764,-0.6210665210234031,-1.3850486827578614e-05,-0.0024159396612693524
