Pressure (atm),Temperature (K),B1_Frequencies_1_P0->P1,B1_Energy_1_P0->P1,P1_Energy_1_P0->P1,colrel_Epsilons_P0->P1,B0_SymmetryFactor_1_P0->P1,W0_Frequencies_1_P0->P1,W0_Energy_1_P0->P1,colrel_PowerOne_P0->P1,colrel_FactorOne_P0->P1,P1_SymmetryFactor_1_P0->P1,P0_SymmetryFactor_1_P0->P1,W0_SymmetryFactor_1_P0->P1,B1_SymmetryFactor_1_P0->P1,P1_Frequencies_1_P0->P1,B0_Frequencies_1_P0->P1,P0_Frequencies_1_P0->P1,P0_Energy_1_P0->P1,B0_Energy_1_P0->P1,colrel_Sigmas_P0->P1
1.0,300.0,-1.9445600652221948,-1.0926406947565845,0.0,0.0002415373844852501,-0.22092199441184127,-0.004566446896641651,-0.0008594436619530454,5.032456075580956e-08,0.0018755857684420462,0.0,1.000014804309187,-0.0012467498589408246,-0.79131973901686,0.0,-0.01614287148076451,0.030762292461034554,1.6774141113359295,-0.6437788382444786,0.0012351941869677776
1.0,310.0,-1.976256416900196,-1.0768967395032154,0.0,0.0002166411869718974,-0.21711336797498532,-0.004193571035456441,-0.0007820105389120956,5.823122832602255e-05,0.001724014159294244,0.0,1.0000148713147718,-0.0011442508826378132,-0.7952377856849093,0.0,-0.0170064232734692,0.03637161984058653,1.6233032545881687,-0.6027350197337462,0.0011331671647933019
1.0,320.0,-2.008807635474029,-1.060923285201007,0.0,0.0001947178248743125,-0.21379455086069793,-0.0038574674504142327,-0.0007137881792508168,0.00010584999563145266,0.0015895557043519176,0.0,1.0000141940919474,-0.001052186931677971,-0.7986764204811757,0.0,-0.01701278548571221,0.042580155734769566,1.5725737709617167,-0.5654060162889362,0.0010408527419470532
1.0,330.0,-2.04167438275493,-1.0448042697848368,0.0,0.0001753200098720655,-0.21093313610859124,-0.003553657795702346,-0.0006536921891725469,0.00014445920161707546,0.001469716107788475,0.0,1.000012911002869,-0.0009692588911973206,-0.8016634813414248,0.0,-0.016603382780660557,0.049430380895918155,1.5249183768238992,-0.5314014890483171,0.0009571600962973437
1.0,340.0,-2.0743831464667903,-1.0286130408820846,0.0,0.00015808545135627663,-0.20849644954892502,-0.0032782633608270874,-0.0006006683172810683,0.00017538560554565297,0.0013623237505272082,0.0,1.0000111788736945,-0.0008943346174215852,-0.8042275907115016,0.0,-0.01615943786907173,0.05694902803748087,1.4800659473703481,-0.5003771673998706,0.0008811339982799901
1.0,350.0,-2.106561627676276,-1.0124123633676718,0.0,0.00014271840427830794,-0.20645238174228933,-0.0030279384803790143,-0.0005537412220733883,0.0001997682263282401,0.0012655257040878186,0.0,1.0000091499931647,-0.0008264351120837885,-0.8063976716933557,0.0,-0.015979262322967966,0.06514836599195312,1.4377763390805673,-0.4720296316076601,0.000811939354234256
1.0,360.0,-2.1379448996618162,-0.9962550950130068,0.0,0.0001289751579528852,-0.20477006931207387,-0.002799802336359743,-0.0005120379975461919,0.00021858751251269386,0.0011777634033885817,0.0,1.0000069598576131,-0.0007647176854290092,-0.8082023402303837,0.0,-0.016276207646340603,0.07402856493536568,1.3978360801162772,-0.4460913572359638,0.000748846313564552
1.0,370.0,-2.1683660794492408,-0.9801851892024891,0.0,0.00011665283921010025,-0.20342038275290406,-0.0025913742993631476,-0.0004747953685242301,0.0002326885073444067,0.0010977389205072535,0.0,1.000004721857683,-0.0007084585666731992,-0.8096693436303793,0.0,-0.01718730879897205,0.08358032774698342,1.3600547629260396,-0.422326172763978,0.0006912165189933171
1.0,380.0,-2.1977401391684244,-0.9642388092013234,0.0,0.00010558085096925912,-0.20237622879718975,-0.0024005153714624066,-0.00044135702561690803,0.00024279979910706026,0.0010243785686862305,0.0,1.0000025261912684,-0.0006570363440838732,-0.8108251177574081,0.0,-0.01878643070756253,0.09378736076370214,1.3242620085674994,-0.4005251971861491,0.000638490769745594
1.0,390.0,-2.226045922556034,-0.9484454275613772,0.0,9.561434312918365e-05,-0.20161269719675579,-0.0022253766900527517,-0.00041116552467740874,0.00024954937832480503,0.0009567976845976638,0.0,1.0000004411652832,-0.0006099169245843558,-0.8116944805852921,0.0,-0.021098333274178992,0.10462849453789497,1.290304899333921,-0.38050326780231214,0.0005901781657972311
1.0,400.0,-2.2533091029559533,-0.9328288433443123,0.0,8.66292239493921e-05,-0.201107087720913,-0.0020643551190416345,-0.00038375163581396424,0.00025347812199198326,0.0008942685690764249,0.0,0.9999985156959883,-0.0005666402789886338,-0.8123004522710104,0.0,-0.0241117578190183,0.11607940058512356,1.2580457971934356,-0.36209583466466155,0.0005458466813962506
1.0,410.0,-2.2795873726567883,-0.9174080869807659,0.0,7.851832853325745e-05,-0.20083885130076187,-0.0019160554555408295,-0.000358722936084546,0.00025505138379971565,0.0008361924118457377,0.0,0.9999967822695487,-0.0005268089933486876,-0.8126641802961685,0.0,-0.027790675357586947,0.12811392097878746,1.2273604818197843,-0.34515628059979536,0.0005051150523836544
1.0,420.0,-2.3049583008450343,-0.9021982047077055,0.0,7.11884532152795e-05,-0.2007894741048628,-0.0017792585510453228,-0.00033575269914194554,0.0002546690234985089,0.0007820753483650383,0.0,0.9999952599281852,-0.0004900785149940745,-0.8128049453690431,0.0,-0.03208344092030751,0.14070505987204152,1.1981365547291596,-0.32955361868439037,0.00046764583428301223
1.0,430.0,-2.329509827140047,-0.8872109268479552,0.0,6.455803804789176e-05,-0.2009423273357395,-0.0016528945758151842,-0.00031456964925205794,0.0002526741191232343,0.0007315084269107525,0.0,0.9999939570447666,-0.0004561489199593558,-0.8127402253189474,0.0,-0.03692992522480407,0.1538256963654644,1.1702720660717134,-0.31517051834737636,0.0004331394823919296
1.0,440.0,-2.3533331238440396,-0.8724552303687223,0.0,5.8555335903133214e-05,-0.20128249987311767,-0.0015360206732619548,-0.00029494883925107067,0.00024936054961360795,0.0006841510850155579,0.0,0.999992873773004,-0.00042475800802016083,-0.8124857976257205,0.0,-0.04226685254015657,0.16744907696074485,1.1436743285817017,-0.30190161406909627,0.0004013293116282322
1.0,450.0,-2.3765174665032336,-0.8579378086244797,0.0,5.311694897961008e-05,-0.2017966260494548,-0.0014278023139094407,-0.00027670372453533727,0.0002449795986866553,0.0006397176695564011,0.0,0.9999920041357061,-0.00039567553429737914,-0.8120558651310635,0.0,-0.048031631674842874,0.18154913929185107,1.118258889536215,-0.2896520551376657,0.0003719772065588033
1.0,460.0,-2.3991467377697973,-0.8436634615350468,0.0,4.818664480966411e-05,-0.20247271695168206,-0.0013274977398674366,-0.000259679397002297,0.00023974570563224578,0.0005979665347353812,0.0,0.999991337756885,-0.00036869840108157945,-0.8114631931807635,0.0,-0.05416497006816379,0.1961007103797169,1.0939486366643096,-0.27833626000521106,0.0003448699671469355
1.0,470.0,-2.4212972159327406,-0.8296354186642245,0.0,4.3714386852787836e-05,-0.20330000064797676,-0.0012344449758309964,-0.0002437468855859066,0.0002338414703510493,0.0005586912861085476,0.0,0.999990861266452,-0.00034364665341920614,-0.8107192496460877,0.0,-0.060612536176585345,0.21107961415712231,1.0706730180567707,-0.26787684383353744,0.00031981619113696043
1.0,480.0,-2.4430363441707126,-0.8158556063508574,0.0,3.9655531570172386e-05,-0.20426877451399042,-0.0011480509634366884,-0.00022879840449702238,0.0002274220057586402,0.0005217137880032567,0.0,0.999990559416611,-0.0003203601431907088,-0.8098343418820109,0.0,-0.0673258988078451,0.2264627153380339,1.0483673594592935,-0.25820369250092984,0.0002966436084894839
1.0,490.0,-2.4644222265866342,-0.802324868555396,0.0,3.5970156141282185e-05,-0.20537027123449952,-0.0010677824485890045,-0.0002147434238246138,0.00022061871911455933,0.0004868786052330362,0.0,0.9999904159519004,-0.00029869574677831066,-0.808817746721415,0.0,-0.0742629328431664,0.2422279201968738,1.026972265048789,-0.2492531605126469,0.00027519679633482904
1.0,500.0,-2.4855036454319483,-0.7890431496163833,0.0,3.2622489936223624e-05,-0.20659653894676444,-0.0009931583147651994,-0.00020150544157246483,0.0002135425940377997,0.00045404860196666177,0.0,0.9999904142734523,-0.0002785250399260077,-0.8076778311483207,0.0,-0.08138784367361579,0.2583541495231674,1.0064330900181322,-0.24096737387717798,0.0002553352143360901
1.0,510.0,-2.5063204372495687,-0.7760096457619706,0.0,2.958042940503931e-05,-0.2079403352524464,-0.0009237431093146943,-0.00018901934629624723,0.00020628703645220585,0.0004231014679271129,0.0,0.999990537934455,-0.0002597323496301256,-0.806422162425145,0.0,-0.08867092986717064,0.2748212948284292,0.9866994751262058,-0.23329362209692348,0.00023693151015961102
1.0,520.0,-2.5269041026927055,-0.763222931033641,0.0,2.6815120849802235e-05,-0.2093950343587742,-0.0008591415550788919,-0.00017722927205610412,0.00019893034018682564,0.0003939269835589918,0.0,0.9999907709993,-0.00024221311681702125,-0.8050576072527637,0.0,-0.09608817581344596,0.29161016564936587,0.9677249348838258,-0.22618382602297665,0.00021987005305821954
1.0,530.0,-2.5472785554067734,-0.7506810622621922,0.0,2.430059908840766e-05,-0.2109545463402926,-0.0007989938772598104,-0.00016608686049760727,0.00019153782127065153,0.0003664248711988006,0.0,0.9999910982941819,-0.00022587251530575405,-0.8035904200922581,0.0,-0.10362074330003448,0.3087024333465002,0.9494664923024289,-0.219594070497999,0.00020404566054616196
1.0,540.0,-2.567460940081006,-0.7383816668817446,0.0,2.2013472647628407e-05,-0.2126132473812957,-0.0007429718064320206,-0.00015554985743990117,0.00018416366400157876,0.00034050310894323256,0.0,0.9999915055724461,-0.00021062428234548106,-0.802026321136046,0.0,-0.11125441270102689,0.3260805749823759,0.9318843541791175,-0.21348419251927378,0.00018936248896197862
1.0,550.0,-2.587462469329917,-0.7263220166597433,0.0,1.9932648087675365e-05,-0.21436591982193245,-0.0006907751439542769,-0.00014558098282896274,0.00017685251655957755,0.00031607660842626915,0.0,0.9999919796139002,-0.00019638972411637246,-0.8003705646339725,0.0,-0.11897901008900562,0.34372781954104076,0.9149416217670587,-0.20781741715280755,0.00017573306354808514
1.0,560.0,-2.6072892442644804,-0.7144990898403312,0.0,1.8039087541429243e-05,-0.21620770085558347,-0.0006421287967308457,-0.000136147023072518,0.00016964086921313274,0.00029306617776697733,0.0,0.9999925082737606,-0.00018309686624177137,-0.7986279983964094,0.0,-0.1267878454736433,0.36162809780585126,0.8986040324149803,-0.20256003466977857,0.00016307742768002946
1.0,570.0,-2.6269430352375918,-0.7029096237255904,0.0,1.6315594678511907e-05,-0.21813403878808216,-0.0005967802051152973,-0.0001272181035675337,0.00016255824398265327,0.00027139770721464664,0.0,0.9999930804938528,-0.00017067972481077157,-0.7968031153417379,0.0,-0.13467717892007497,0.3797659965530928,0.8828397283783194,-0.19768111340287217,0.0001513223941917939
1.0,580.0,-2.646422007995466,-0.6915501593360627,0.0,1.4746625171031956e-05,-0.2201406558541373,-0.0005544971014382645,-0.00011876710672400875,0.0001556282209256715,0.0002510015281238193,0.0,0.9999936862861379,-0.00015907767786005588,-0.7949000979526369,0.0,-0.142645724976348,0.39812671727126936,0.8676190495274768,-0.19315224366965045,0.00014040088448433386
1.0,590.0,-2.6657213869347705,-0.6804170794826999,0.0,1.3318118411817456e-05,-0.22222351668147836,-0.0005150655477590665,-0.00011076920709654049,0.0001488693229498172,0.00023181190639460605,0.0,0.9999943166965127,-0.00014823492088864484,-0.792922856471199,0.0,-0.1506942011894436,0.41669603932339744,0.8529143471218551,-0.18894730881448552,0.00013025134337265064
1.0,600.0,-2.6848340518537483,-0.6695066413333648,0.0,1.2017347766231931e-05,-0.224378801591071,-0.00047828821047246416,-0.0001032015004963186,0.00014229577819682387,0.00021376663989145547,0.0,0.9999949637550994,-0.00013809999292862575,-0.7908750616093162,0.0,-0.15882492313978394,0.4354602872888289,0.83869981619521,-0.18504228000577627,0.00012081721950561868
1.0,610.0,-2.703751067901775,-0.6588150043567286,0.0,1.0832787060914393e-05,-0.22660288401725467,-0.00044398283674259307,-9.604270831252151e-05,0.00013591817653273907,0.00019680673600938693,0.0,0.9999956204178375,-0.00012862536209367828,-0.7887601724867451,0.0,-0.16704144607173793,0.4544063021193127,0.8249513444191867,-0.18141503191262348,0.00011204650275171155
1.0,620.0,-2.722462150703173,-0.6483382543654496,0.0,9.753991353029121e-06,-0.22889231142175898,-0.00041198090370973746,-8.927294185799677e-05,0.0001297440344873559,0.00018087615082551775,0.0,0.9999962805030486,-0.00011976706147817247,-0.7865814604408446,0.0,-0.17534825160051987,0.4735214156968294,0.8116463755866854,-0.17804517679238024,0.00010389131123978259
1.0,630.0,-2.74095607011676,-0.6380724242510634,0.0,8.771490300987984e-06,-0.23124378915855065,-0.00038212641628420496,-8.287351449161426e-05,0.00012377828107383766,0.0001659215754307512,0.0,0.9999969386257509,-0.00011148436786725939,-0.7843420292833024,0.0,-0.18375047694345875,0.4927934283702742,0.7987637860922976,-0.1749139148618718,9.630752182401306e-05
1.0,640.0,-2.75922099699575,-0.6280135118988736,0.0,7.87669268625888e-06,-0.23365416682154674,-0.0003542748333174912,-7.682679166634209e-05,0.00011802367525480149,0.00015189225830600824,0.0,0.999997590131771,-0.00010373951701160451,-0.7820448325129055,0.0,-0.19225368350741476,0.5122105890613292,0.7862837729895802,-0.17200389911225816,8.925443864437608e-05
1.0,650.0,-2.777244797790772,-0.6181574956871322,0.0,7.061800826330594e-06,-0.23612042667422867,-0.00032829210519526764,-7.111607100074498e-05,0.00011248116437396967,0.00013873985517096939,0.0,0.9999982310331483,-9.649745027517943e-05,-0.779692687931185,0.0,-0.2008636613496142,0.5317615775575629,0.7741877523794706,-0.16929911297001077,8.269449520990216e-05
1.0,660.0,-2.795015282012533,-0.6085003479069618,0.0,6.319733779062169e-06,-0.23863967381932955,-0.00030405380856743483,-6.572548605123329e-05,0.00010715019161611881,0.00012641829973702575,0.0,0.9999988579458792,-8.97255883262438e-05,-0.7772882900505247,0.0,-0.20958626592891375,0.551435488646404,0.7624582670349318,-0.1667847594120201,7.659298606728178e-05
1.0,670.0,-2.8125204075321806,-0.5990380463844803,0.0,5.644058374494978e-06,-0.2412091278184947,-0.00028144436612860204,-6.063992873945673e-05,0.00010202895946848576,0.00011488369035727664,0.0,0.9999994680307072,-8.339362824701009e-05,-0.7748342206324276,0.0,-0.21842728361237754,0.5712218177826491,0.7510789022974723,-0.1644471603177705,7.091782465285014e-05
1.0,680.0,-2.8297484485156525,-0.5897665845419071,0.0,5.028927226323849e-06,-0.24382611551673755,-0.000260356341177188,-5.584498641916116e-05,9.71146552127209e-05,0.00010409418877843147,0.0,1.0000000589374083,-7.74733610161296e-05,-0.7723329576471677,0.0,-0.22739232254856032,0.5911104480216136,0.7400342093945043,-0.16227366499094747,6.56393243789017e-05
1.0,690.0,-2.8466881305147416,-0.5806819800979384,0.0,4.469022975137783e-06,-0.24648806486527636,-0.00024068979818477794,-5.13268903955081e-05,9.24036436590969e-05,9.400992813696784e-05,0.0,1.0000006287528158,-7.193850679403067e-05,-0.7697868829048389,0.0,-0.23648672572747514,0.6110916379879672,0.7293096354250648,-0.16025256691099424,6.073000038958759e-05
1.0,700.0,-2.8633287369099945,-0.5717802825777843,0.0,3.959508102028088e-06,-0.24919249956960737,-0.00022235172185734668,-4.707247337515451e-05,8.789163162737947e-05,8.459292806393024e-05,0.0,1.0000011759526861,-6.67645658335699e-05,-0.7671982885715465,0.0,-0.24571550329119313,0.6311560106855837,0.7188914593473273,-0.15837302788546642,5.616438974882769e-05
1.0,800.0,-3.011435959093584,-0.4919873424322471,0.0,8.360695021712323e-07,-0.2780892535409375,-9.558670089701115e-05,-1.6505224050819888e-05,5.2527877830111675e-05,1.996736540000089e-05,0.0,1.000005268801255,-3.051974624749806e-05,-0.7394231817833175,0.0,-0.34619161222272277,0.8345526527726385,0.6290336122624796,-0.14547758997924418,2.4968949968571077e-05
1.0,900.0,-3.123230281199764,-0.42653515488693994,0.0,-2.997013279913775e-07,-0.3090895154309897,-3.504410585113527e-05,-1.3346044335055709e-06,3.090619567338738e-05,-8.365672529529593e-06,0.0,1.0000070240915089,-1.263580751225289e-05,-0.7093993052367125,0.0,-0.46242232717403425,1.0382987302707816,0.5591423195512463,-0.13921447648015792,1.0348450665256857e-05
1.0,1000.0,-3.198984713141205,-0.37245663938776635,0.0,-6.336851298474194e-07,-0.34084235401938934,-8.66769056595561e-06,4.922278546732658e-06,1.8140920742016894e-05,-1.7176648298499874e-05,0.0,1.0000071303577354,-4.43021758085062e-06,-0.6784215522193506,0.0,-0.5930598018560383,1.2376485113412463,0.5032278628488892,-0.13615044421261202,4.041303902746972e-06
1.0,1100.0,-3.242543635994817,-0.3274035064836697,0.0,-6.554841998662888e-07,-0.37245256457591946,3.223086279530249e-07,6.276598631069269e-06,1.083428211268391e-05,-1.61355398206109e-05,0.0,1.0000062867641621,-1.2718214608519768e-06,-0.6473777166607269,0.0,-0.7349729170743211,1.429736528192051,0.45747875457460685,-0.1345914136529807,1.8621180272095585e-06
1.0,1200.0,-3.2590465951190133,-0.28954747171121664,0.0,-5.68890703351343e-07,-0.4033502438945268,8.503607193178357e-07,5.138720211897291e-06,6.808212856891013e-06,-1.0691348731227846e-05,0.0,1.000005002385958,-6.519788783624742e-07,-0.6168545877242928,0.0,-0.8846363179639821,1.612991518172746,0.4193539860109077,-0.1336907402757633,1.644720855673307e-06
1.0,1300.0,-3.2536649371820383,-0.25747113308998915,0.0,-4.571911448131324e-07,-0.43319083329728,-2.310784721634486e-06,2.920814196301475e-06,4.708225408651277e-06,-3.840046929376444e-06,0.0,1.000003602400182,-1.2035333636789822e-06,-0.5872229872582959,0.0,-1.0388271872923105,1.7866977569672664,0.38709433938196325,-0.13302649940048883,2.2580246693738154e-06
1.0,1400.0,-3.231041632436795,-0.23007345209310168,0.0,-3.521905945199052e-07,-0.4617820966272526,-6.627513424278351e-06,4.269668073389882e-07,3.703038993505022e-06,2.830679215065125e-06,0.0,1.000002277160131,-2.185047229884989e-06,-0.5587030273796928,0.0,-1.1948770050553545,1.9506859952233477,0.3594431735969775,-0.1323937527325309,3.115074236240703e-06
1.0,1500.0,-3.1951122888538097,-0.20649464464643663,0.0,-2.638313996178436e-07,-0.48903274139369235,-1.0790624089144414e-05,-1.903792366192838e-06,3.286695694062715e-06,8.534294375566556e-06,0.0,1.0000011279787329,-3.202703849756222e-06,-0.531411926730847,0.0,-1.350701437962141,2.105123894048692,0.335478906502657,-0.13169948310985735,3.9198764347183045e-06
1.0,1600.0,-3.149107012654277,-0.18605865911031885,0.0,-1.9311343479402806e-07,-0.5149171091238233,-1.4165006569620874e-05,-3.84897974126456e-06,3.1541616196746347e-06,1.2934689368553226e-05,0.0,1.0000002006293476,-4.057239966542154e-06,-0.5053979759465188,0.0,-1.5047379727842427,2.250377368518918,0.3145103182019804,-0.1309082626536511,4.5333492296191515e-06
1.0,1700.0,-3.095626238674912,-0.16822980607312313,0.0,-1.377431614558298e-07,-0.5394512555785772,-1.6485924231254848e-05,-5.312742535582192e-06,3.12433511068554e-06,1.5943939616186174e-05,0.0,0.9999995077289869,-4.658280282957104e-06,-0.4806642005002762,0.0,-1.6558556755673184,2.3869204565082733,0.2960088052879567,-0.13001371631417252,4.90087091907661e-06
1.0,1800.0,-3.0367382240381406,-0.15258022078843608,0.0,-9.455761748589987e-08,-0.5626768993123208,-1.7689228475574922e-05,-6.271687939786024e-06,3.0925390833621617e-06,1.760587944759243e-05,0.0,0.9999990430312079,-4.975781269829382e-06,-0.4571846422585596,0.0,-1.8032656286763575,2.5152776551687968,0.27956321555769853,-0.12902341187002536,5.012541065289735e-06
1.0,1900.0,-2.9740746774785936,-0.1387654343130303,0.0,-6.050695972718392e-08,-0.5846507313917046,-1.7815712375083288e-05,-6.742383978358841e-06,3.001142051741196e-06,1.8029384097867735e-05,0.0,0.9999987902972927,-5.012279216827575e-06,-0.43491546328522473,0.0,-1.9464428409859003,2.635987698865965,0.2648489441189722,-0.12795086824380222,4.881197235961203e-06
1.0,2000.0,-2.90891531570738,-0.1265059601221681,0.0,-3.299732970366556e-08,-0.605437352039557,-1.6957151715118774e-05,-6.761982152439955e-06,2.8213183676038623e-06,1.735053804066625e-05,0.0,0.9999987286740553,-4.7869800329036805e-06,-0.41380245999077625,0.0,-2.0850622651735744,2.749581377947143,0.25160629961577385,-0.12681138782684834,4.5302403602684655e-06
1.0,2100.0,-2.8422588961023147,-0.11557333516581561,0.0,-9.958471392254018e-09,-0.6251046521619372,-1.5226071086985639e-05,-6.37678832538587e-06,2.5416812536965307e-06,1.5711627375229366e-05,0.0,0.9999988358693201,-4.32667152573707e-06,-0.393786104579185,0.0,-2.2189481432194693,2.8565684895431844,0.23962505075632606,-0.12561995815665267,3.986950541117819e-06
1.0,2200.0,-2.774881235018301,-0.10577946665739306,0.0,1.0198218606547952e-08,-0.6437208396158924,-1.2739122738918839e-05,-5.635649128350547e-06,2.1611819449549355e-06,1.3249926684676262e-05,0.0,0.9999990899591281,-3.6606009105396018e-06,-0.3748048893254914,0.0,-2.3480347196862787,2.9574306838572704,0.22873318686784264,-0.12439027353965414,3.2789024615396066e-06
1.0,2300.0,-2.707381838167969,-0.0969684431999255,0.0,2.865705441700155e-08,-0.6613525699355044,-9.608303725070327e-06,-4.586251560735079e-06,1.6846739130468533e-06,1.0092160365071917e-05,0.0,0.9999994703556634,-2.8176681413287768e-06,-0.3567975087569809,0.0,-2.472336167536197,3.052618078478063,0.21878861008753286,-0.12313435695975215,2.4321360060382363e-06
1.0,2400.0,-2.640221031458476,-0.0890101937673885,0.0,4.627904239473763e-08,-0.6780638167396159,-5.936676207048175e-06,-3.273176738607241e-06,1.1201517588662835e-06,6.352213249375423e-06,0.0,0.9999999582678984,-1.8249718790050355e-06,-0.3397042479508028,0.0,-2.5919237696250828,3.142548244983505,0.20967290423048193,-0.1218624958920096,1.470316990757657e-06
1.0,2500.0,-2.5737493749784512,-0.08179554141370987,0.0,6.367416624096987e-08,-0.6939152352902396,-1.8166485790530766e-06,-1.7369996488351479e-06,4.770473230949087e-07,2.130660103976497e-06,0.0,1.0000005368618516,-7.071406280740917e-07,-0.32346783020266445,0.0,-2.706908718884111,3.2276066540709762,0.20128659893688391,-0.12058333402378074,4.1444889173262326e-07
1.0,2600.0,-2.5082309036065022,-0.07523231702208596,0.0,8.126141050828439e-08,-0.708963852372707,2.6703191954279943e-06,-1.4001686643366854e-08,-2.3480484354627413e-07,-2.4847285599809455e-06,0.0,1.0000011912485252,5.138872587129756e-07,-0.30803389833595307,0.0,-2.817429224866151,3.3081479829690936,0.1935455265741347,-0.11930403227130061,-7.171175222268234e-07
1.0,2700.0,-2.443861472477644,-0.06924228443251211,0.0,9.931667427425817e-08,-0.7232629694997423,7.453251525913736e-06,1.863768788797879e-06,-1.0057779745587784e-06,-7.417997608689241e-06,0.0,1.000001908378187,1.818834483263059e-06,-0.29335124965721315,0.0,-2.923640899746749,3.3844978982568095,0.18637798862254018,-0.11803045243040121,-1.908522413865698e-06
1.0,2800.0,-2.3807832397154627,-0.0637586910075086,0.0,1.1801011265938077e-07,-0.7368622029009951,1.247082214242616e-05,3.868248982800377e-06,-1.8267956298345387e-06,-1.260382030252155e-05,0.0,1.0000026768887331,3.190925045930543e-06,-0.2793719072327923,0.0,-3.0257096316218584,3.4569550653891197,0.1797225291986438,-0.1167673392002825,-3.146166278264762e-06
