Pressure (atm),Temperature (K),W2_Frequencies_1_W2->P1,W2_Frequencies_1_W2->P2,W2_Energy_1_W2->P1,W2_Energy_1_W2->P2,W1_Frequencies_1_W2->P1,W1_Frequencies_1_W2->P2,B1_Energy_1_W2->P1,B1_Energy_1_W2->P2,B3_Frequencies_1_W2->P1,B3_Frequencies_1_W2->P2,B2_Frequencies_1_W2->P1,B2_Frequencies_1_W2->P2,B1_SymmetryFactor_1_W2->P1,B1_SymmetryFactor_1_W2->P2,P2_SymmetryFactor_1_W2->P1,P2_SymmetryFactor_1_W2->P2,W3_SymmetryFactor_1_W2->P1,W3_SymmetryFactor_1_W2->P2,B2_ImaginaryFrequency_1_W2->P1,B2_ImaginaryFrequency_1_W2->P2,B3_SymmetryFactor_1_W2->P1,B3_SymmetryFactor_1_W2->P2,W3_Energy_1_W2->P1,W3_Energy_1_W2->P2,P1_Frequencies_1_W2->P1,P1_Frequencies_1_W2->P2,B2_SymmetryFactor_1_W2->P1,B2_SymmetryFactor_1_W2->P2,P2_Frequencies_1_W2->P1,P2_Frequencies_1_W2->P2,B1_Frequencies_1_W2->P1,B1_Frequencies_1_W2->P2,W1_SymmetryFactor_1_W2->P1,W1_SymmetryFactor_1_W2->P2,P2_Energy_1_W2->P1,P2_Energy_1_W2->P2,B3_ImaginaryFrequency_1_W2->P1,B3_ImaginaryFrequency_1_W2->P2,W3_Frequencies_1_W2->P1,W3_Frequencies_1_W2->P2,P1_SymmetryFactor_1_W2->P1,P1_SymmetryFactor_1_W2->P2,W1_Energy_1_W2->P1,W1_Energy_1_W2->P2,B3_Energy_1_W2->P1,B3_Energy_1_W2->P2,B2_Energy_1_W2->P1,B2_Energy_1_W2->P2,W2_SymmetryFactor_1_W2->P1,W2_SymmetryFactor_1_W2->P2,P1_Energy_1_W2->P1,P1_Energy_1_W2->P2
0.1,300.0,-10.106899151452318,0.047619983889071724,1.2115218175936808,1.6748333003187146,-0.0004301912464894738,0.025760628545143542,-0.015282560533185564,0.021023684903732007,1.712362351991204,-0.5783838511626382,-0.10540102906910107,-9.354463581207212e-06,-0.0014582190669087827,0.02036268595348028,0.0,0.0,1.9075392664188976e-07,0.011681417785442183,0.7253512575559585,0.02686745303405227,2.133790755300574,-0.9005152511201854,1.8066963319720693e-07,-0.0020274664852083938,0.0,0.0,-0.6521182793773711,-0.002074064744029322,0.0,0.0,1.5382109646176257e-07,0.02175238040901645,-0.00016668081725226098,0.02617528970953944,0.0,0.0,-10.439476624947782,7.9129078690333365,2.805306943603274e-07,0.012301651695599962,0.0,0.0,-0.0004953554276517063,0.023329064287657002,2.385215322473347,-1.1258250243785723,-3.718915860114472,-0.4432724473226886,-1.5651906674916922,0.9091689128792779,0.0,0.0
0.1,310.0,-10.02021750139539,0.06429946815759736,1.158927628979681,1.618871584442778,-0.0003984041975236927,0.024179051525650256,-0.014840258701676446,0.020151553822585412,1.6977840433705635,-0.5739037593301728,-0.10806596045753065,-0.001104708071923655,-0.0014595410282971044,0.018780992569662137,0.0,0.0,8.028615385219455e-08,0.010624443571969747,0.698927090918575,0.025740607691061148,2.1172682594406624,-0.8975765664730826,7.842255568061976e-08,-0.0028968379532237874,0.0,0.0,-0.6455269572964143,-0.002728332270733724,0.0,0.0,3.951574090676712e-07,0.02038290870749711,-0.000156499385302867,0.024303976957637044,0.0,0.0,-10.425697412799217,8.035685252449182,2.367470247936346e-07,0.011454268967295414,0.0,0.0,-0.00045706367500095797,0.022275869658171393,2.3664338429503475,-1.1236797481415224,-3.647438293590118,-0.39196293548102956,-1.5541616580048814,0.9049758537892769,0.0,0.0
0.1,320.0,-9.930803163504907,0.07750501266556427,1.1100281825119398,1.5652694196116095,-0.00036876200749108763,0.02079056046197907,-0.014443986592439057,0.01765704533372718,1.6827049526809177,-0.5708079153980958,-0.1106554628444427,-0.0018709552887338666,-0.0014604216808273827,0.015892701921550338,0.0,0.0,-3.660941089663636e-08,0.008877725344650596,0.6743900631500828,0.022546583310129605,2.0998977394753116,-0.8951669589219998,-3.0435352412132365e-08,-0.003249353075635059,0.0,0.0,-0.6390513503777155,-0.002924590131255504,0.0,0.0,5.603731134541122e-07,0.01750381823390409,-0.00014729423238019697,0.02069419691282771,0.0,0.0,-10.401233419741283,8.139176543978616,1.6054968311086818e-07,0.009773442330571409,0.0,0.0,-0.0004227175643053732,0.019446812922355446,2.3481998829584283,-1.124871087638812,-3.577657784262969,-0.3471986225228598,-1.5421591836788409,0.9007636401081784,0.0,0.0
0.1,330.0,-9.839391427275435,0.08685193934216344,1.064463911644761,1.5141189410198048,-0.00034112044744995956,0.01638765619823268,-0.014082346103721548,0.014209493264499207,1.6672271245049761,-0.5683837118060839,-0.11318338533319122,-0.002333663572338468,-0.0014607082370334903,0.012301441469016457,0.0,0.0,-1.531252508444573e-07,0.006772730395269091,0.6515898558671153,0.018135899925189363,2.0818223971940775,-0.8926443839757997,-1.3952484916761793e-07,-0.003215947324360328,0.0,0.0,-0.6326651427739929,-0.0027872400729809137,0.0,0.0,6.453053023722103e-07,0.013773739232330152,-0.00013877350789312086,0.016132988454640954,0.0,0.0,-10.367139246248094,8.22103635833382,5.836099555346746e-08,0.0076322551569567385,0.0,0.0,-0.0003914965862334997,0.01558301317820918,2.330225534573313,-1.1275224573406697,-3.5097456819922486,-0.3079511693229886,-1.5293562748021285,0.8961735852580704,0.0,0.0
0.1,340.0,-9.746558635959577,0.092267157068665,1.0219098031167635,1.4654471472319737,-0.0003153507836014794,0.011568060596495957,-0.013746741697683034,0.01032350433674289,1.651453370864261,-0.5661082735977665,-0.11565731730492511,-0.0025377028385838458,-0.0014603283418501587,0.008456488919172557,0.0,0.0,-2.645046843787077e-07,0.004554755335329543,0.6303777326729036,0.013161211021352676,2.0631888190065233,-0.8895552487338403,-2.44338026355194e-07,-0.0029159146197161026,0.0,0.0,-0.626357578252008,-0.0024263249227830883,0.0,0.0,6.538970626079573e-07,0.009692880007983823,-0.00013074033860036502,0.011209044067133056,0.0,0.0,-10.324544720094517,8.280336607996933,-6.308752328546659e-08,0.005310933879494551,0.0,0.0,-0.0003628093032614328,0.01125199487212228,2.3122958163622704,-1.1302403029105976,-3.4438228307298817,-0.273369338442113,-1.5159140307158108,0.8909620122876354,0.0,0.0
0.1,350.0,-9.65276016887684,0.09389081821731574,0.9820742435590375,1.4192257750321586,-0.0002913375019629873,0.006758919299893381,-0.013430796506876301,0.0063734594412123485,1.6354818975822307,-0.5636198148028351,-0.1180805348117769,-0.0025338127673392827,-0.0014592668773223873,0.004674642314753866,0.0,0.0,-3.6761691093396973e-07,0.0023955303348127703,0.6106106329765071,0.008097008916520142,2.0441387183755464,-0.8856067409832263,-3.4186244496111043e-07,-0.002448698609936224,0.0,0.0,-0.6201278439312645,-0.0019315831655939324,0.0,0.0,5.949050636502081e-07,0.005620520810974017,-0.00012306825428212923,0.0063395855104394026,0.0,0.0,-10.274583852310093,8.317181776145082,-1.9734882546744578e-07,0.003008838830450047,0.0,0.0,-0.0003362304547242049,0.006865148539799183,2.2942639908821683,-1.1320516389296955,-3.379963632820962,-0.24275155401856796,-1.5019787271885445,0.8849818716256929,0.0,0.0
0.1,360.0,-9.55835932996381,0.09199961881823741,0.9446970663740324,1.3753845211259814,-0.00026897563893152386,0.0022483403357430472,-0.01312985256555322,0.0026169625583512,1.6194028928802602,-0.5606853582799669,-0.1204535143466025,-0.0023713568473648586,-0.0014575472280448413,0.0011661582920291305,0.0,0.0,-4.605746812647534e-07,0.00040787455178956816,0.5921539067701425,0.003269885491348742,2.024803602886181,-0.8806341023025773,-4.3023858246275036e-07,-0.0018924604596021767,0.0,0.0,-0.6139809447746172,-0.0013720950180024251,0.0,0.0,4.795325138093243e-07,0.001800005122582959,-0.00011568104701426773,0.0018032591644457677,0.0,0.0,-10.218346490082602,8.332395191817302,-3.385985410539956e-07,0.0008596696939860178,0.0,0.0,-0.00031145379657190257,0.0027044408612826457,2.276040541017591,-1.132325284439913,-3.3182028642312402,-0.21551996325933157,-1.4876804294332504,0.8781622234837848,0.0,0.0
0.1,370.0,-9.463649064364956,0.08694952085979575,0.9095471073328744,1.3338238324293343,-0.00024816843384705453,-0.0017836303315049875,-0.01284056162047255,-0.0007806004835787991,1.603296674063198,-0.557170612207663,-0.12277505518699416,-0.0020947387573487446,-0.0014552169599194068,-0.0019406379349737263,0.0,0.0,-5.424139125476462e-07,-0.0013405138612507738,0.5748828996688266,-0.0011101815978010966,2.0053017658359726,-0.8745695832274437,-5.084700887383525e-07,-0.0013057889035187871,0.0,0.0,-0.607924812550964,-0.0007984359764826271,0.0,0.0,3.1981048930343555e-07,-0.0016159924952971246,-0.0001085371199502486,-0.00222827347445771,0.0,0.0,-10.156848245224893,8.327273689734245,-4.8179841153594e-07,-0.0010537440822466094,0.0,0.0,-0.0002882573623621718,-0.0010500231800818667,2.2575807807415984,-1.130695097767165,-3.2585431094043606,-0.19119771187787196,-1.4731327596278556,0.8704891805635803,0.0,0.0
0.1,380.0,-9.368868178519886,0.07913448289306696,0.8764195274735979,1.2944257796312064,-0.0002288255119479154,-0.0052378694355392965,-0.012560559431609166,-0.00372384483226968,1.5872329695378222,-0.5530142277330719,-0.12504307962210084,-0.0017419449608817878,-0.0014523373085729826,-0.004578190855460822,0.0,0.0,-6.128364996925346e-07,-0.002815259683403118,0.5586836581451601,-0.004921680579101846,1.9857369793980426,-0.867415755326482,-5.761893545215379e-07,-0.0007306304833065764,0.0,0.0,-0.6019683689149495,-0.00024572158404496415,0.0,0.0,1.2754788613132114e-07,-0.00454300797952198,-0.00010161776580863047,-0.005662989077529892,0.0,0.0,-10.091014099662509,8.30340162679646,-6.22745574532823e-07,-0.002686552419897148,0.0,0.0,-0.0002664782265966864,-0.004295242737409289,2.2388733585972846,-1.1269928048312143,-3.20096178000363,-0.16938983783914788,-1.4584334631737477,0.8619896896366073,0.0,0.0
0.1,390.0,-9.274213423004744,0.06895774212963293,0.8451330941455016,1.2570626427525584,-0.00021086158684689352,-0.008073836365681068,-0.012288211537210008,-0.006168727962229398,1.5712709735897272,-0.5482069075772957,-0.12725518227045352,-0.0013442821680925675,-0.0014489757325230142,-0.006722510343797225,0.0,0.0,-6.72009846386316e-07,-0.004005755181082308,0.5434530069748441,-0.008107990611962148,1.9661983556301807,-0.8592238403550704,-6.334734364814854e-07,-0.0001954630660974403,0.0,0.0,-0.5961202931986848,0.000263265175164244,0.0,0.0,-8.630488438972602e-08,-0.006946140212880681,-9.491864275694463e-05,-0.008466169349669636,0.0,0.0,-10.021671708512502,8.262513585359242,-7.580511874240891e-07,-0.004021310869423923,0.0,0.0,-0.000245994386152232,-0.006984619248508388,2.219930515130265,-1.121192638363953,-3.145417276396074,-0.1497675904336992,-1.4436654759292271,0.8527184355147112,0.0,0.0
0.1,400.0,-9.17984849717713,0.0568126083218579,0.8155275487155853,1.221603339691026,-0.00019419559167730243,-0.010291910152901559,-0.01202241766051431,-0.008107581620195668,1.5554598911866324,-0.5427750357297535,-0.12940899113841542,-0.0009267494092996682,-0.0014452008256332805,-0.008379697031540848,0.0,0.0,-7.204140809778154e-07,-0.004917700768030386,0.5290982062403806,-0.010658496341191802,1.946760958466787,-0.8500767849388511,-6.80702740255372e-07,0.0002817485887384958,0.0,0.0,-0.5903882927633942,0.0007152340832832366,0.0,0.0,-3.1200164119630186e-07,-0.008825220509112906,-8.844373914600865e-05,-0.01064284863361184,0.0,0.0,-9.949551247345992,8.206395610089126,-8.850784818920825e-07,-0.005059643663424296,0.0,0.0,-0.00022671189347550982,-0.009111400663697262,2.2007802667016017,-1.1133674632541315,-3.0918541640793507,-0.13205574676330803,-1.4288982661445122,0.8427476496939345,0.0,0.0
0.1,410.0,-9.085910780475947,0.04307027850301938,0.7874611397683925,1.187918021025396,-0.00017875013194801654,-0.011919831280930548,-0.011762462967680699,-0.009557486605419219,1.5398397651524653,-0.5367681903933671,-0.1315023915037772,-0.0005087123056446185,-0.0014410789892673466,-0.009575681509275536,0.0,0.0,-7.587278176078548e-07,-0.005567442872024243,0.5155363468818356,-0.012593929014121165,1.9274868594743324,-0.84007643823289,-7.184545441825347e-07,0.0006910010168989627,0.0,0.0,-0.5847787205978353,0.0011039735557673701,0.0,0.0,-5.411489829747629e-07,-0.01020337905799004,-8.220121721367887e-05,-0.012224408102191591,0.0,0.0,-9.87528943554452,8.136816183631979,-1.001860405227105e-06,-0.005815859772010404,0.0,0.0,-0.00020855581912131965,-0.010695854775650701,2.181460374339961,-1.1036550012160118,-3.04020739381349,-0.11602244099746786,-1.4141892900602522,0.8321594121030005,0.0,0.0
0.1,420.0,-8.992516392204903,0.02807271570259815,0.7608083640918675,1.1558811961150046,-0.00016445116352178723,-0.013002545135012748,-0.011507906083095685,-0.010551472813957323,1.5244424400934296,-0.5302498375419747,-0.13353365243251844,-0.00010468673387816469,-0.0014366723835313653,-0.010348594838160799,0.0,0.0,-7.877442682797984e-07,-0.005977777968714201,0.502693600915604,-0.013955270682902053,1.9084264207892048,-0.8293340986670727,-7.474241525423568e-07,0.0010281480009697733,0.0,0.0,-0.5792964250422894,0.0014283824128745286,0.0,0.0,-7.667260577365202e-07,-0.011118450391658102,-7.620064220279032e-05,-0.01325857981362284,0.0,0.0,-9.799436025505369,8.055479706608295,-1.1070098889688645e-06,-0.006312181847405986,0.0,0.0,-0.00019146397892458336,-0.011775580770745602,2.1620138364435633,-1.0922324541192412,-2.9904056646300363,-0.10147104687300296,-1.3995854528794098,0.821039993461309,0.0,0.0
0.1,430.0,-8.89976402493267,0.012129097386427404,0.7354579324022633,1.1253737298375837,-0.00015122781809859208,-0.013594763446075124,-0.011258495567049429,-0.011132008583125914,1.5092925652897358,-0.5232905491672245,-0.13550148600901352,0.0002748758135150947,-0.0014320377863611066,-0.0107432227976984,0.0,0.0,-8.083108019895494e-07,-0.006174914247298011,0.4905044077801501,-0.01479554168751686,1.8896196586639635,-0.8179637347227526,-7.683675375115884e-07,0.0012932200224575127,0.0,0.0,-0.5739447486092328,0.0016909125982334228,0.0,0.0,-9.830243605688108e-07,-0.011616660465215317,-7.045121238466094e-05,-0.013802159902930987,0.0,0.0,-9.722461562980401,7.963996720277109,-1.1996308266820355e-06,-0.006575260569980385,0.0,0.0,-0.00017538263913523087,-0.01239835603286564,2.142485620448141,-1.0792978678274072,-2.9423740531507887,-0.08823371144176863,-1.3851245066674494,0.8094758154564695,0.0,0.0
0.1,440.0,-8.807737878296615,-0.004485283466106144,0.7113109601098458,1.0962839983542378,-0.00013901231810671986,-0.01375564229765079,-0.011014108212649646,-0.011346292430547947,1.494408574020308,-0.5159631803398536,-0.13740506148510764,0.0006228574904504125,-0.0014272260810802655,-0.010807071001687684,0.0,0.0,-8.212863468392768e-07,-0.006186325812554119,0.47891065171423197,-0.015173856742240864,1.871097592788434,-0.8060772758141166,-7.820604435952439e-07,0.0014891143264667787,0.0,0.0,-0.5687256174129341,0.0018963661954131538,0.0,0.0,-1.1855415428000068e-06,-0.011748098075051179,-6.496069816359409e-05,-0.01391582176892771,0.0,0.0,-9.644765611214728,7.863866383822707,-1.279234468626544e-06,-0.006633687802239035,0.0,0.0,-0.0001602636240367735,-0.012616974347086637,2.1229203689621174,-1.0650567713832364,-2.8960360332664274,-0.07616620359877242,-1.3708363454509551,0.7975506633971354,0.0,0.0
0.1,450.0,-8.716509931896608,-0.02152848538309787,0.6882793731421094,1.068508436558988,-0.00012773993980671257,-0.01354507581313156,-0.010774703933375701,-0.011242933512233384,1.4798036018937664,-0.5083395386580601,-0.13924399042065458,0.0009348237672563881,-0.0014222821664404473,-0.010587651812900042,0.0,0.0,-8.275121962485128e-07,-0.006039282081673687,0.4678608654745261,-0.015151228674305644,1.8528835235413432,-0.7937814736790553,-7.892699449747053e-07,0.0016205947643384289,0.0,0.0,-0.5636396809443953,0.002050985651353804,0.0,0.0,-1.3708523086196506e-06,-0.01156355291361224,-5.9734873103597465e-05,-0.013660525868529257,0.0,0.0,-9.566684913955614,7.756467767326634,-1.3456637001845953e-06,-0.006516270692911341,0.0,0.0,-0.0001460624084942418,-0.012485615461201197,2.1033608532499453,-1.049712865075372,-2.8513149997117453,-0.06514380317061043,-1.3567441776907887,0.7853438496795588,0.0,0.0
