pressure[atm]        = 1
temperature[K]       = 200
energy step[1/cm]    = 14
maximum energy[1/cm] = 7362

Bimolecular-to-bimolecular product energy distributions:
  E, kcal/mol       P1->P2
      18.8472  2.83563e-16  2.39005e-12
      18.8072  1.14577e-16  9.61232e-13
      18.7672 -6.21415e-17 -5.18894e-13
      18.7272 -5.15802e-16 -4.28688e-12
      18.6871 -1.71362e-16 -1.41752e-12
      18.6471  3.76037e-16  3.09597e-12
      18.6071 -2.92756e-16 -2.39894e-12
       18.567  3.04154e-16  2.48055e-12
       18.527  3.46358e-16  2.81136e-12
       18.487 -1.79596e-16 -1.45084e-12
       18.447  3.46546e-16  2.78619e-12
      18.4069 -9.32618e-17 -7.46233e-13
      18.3669 -6.48062e-16 -5.16062e-12
      18.3269 -1.34185e-16 -1.06341e-12
      18.2868 -4.66686e-16 -3.68065e-12
      18.2468  5.05008e-17  3.96366e-13
      18.2068  7.08946e-16  5.53737e-12
      18.1668  2.64199e-16  2.05357e-12
      18.1267 -7.81379e-16 -6.04392e-12
      18.0867  5.72363e-16  4.40558e-12
      18.0467 -2.30358e-16 -1.76443e-12
      18.0067 -5.68976e-16 -4.33666e-12
      17.9666 -6.32059e-16 -4.79376e-12
      17.9266  1.01789e-15  7.68192e-12
      17.8866 -1.92534e-15 -1.44583e-11
      17.8465  1.57281e-16  1.17523e-12
      17.8065 -1.22961e-16 -9.14216e-13
      17.7665  1.52229e-15  1.12616e-11
      17.7265  3.05054e-15  2.24542e-11
      17.6864  5.00041e-16  3.66217e-12
      17.6464  2.00295e-15  1.45951e-11
      17.6064   7.3775e-16  5.34862e-12
      17.5664  4.98494e-16  3.59568e-12
      17.5263  1.61255e-16  1.15722e-12
      17.4863 -1.01178e-15 -7.22373e-12
      17.4463 -1.78342e-15 -1.26677e-11
      17.4062  -1.9758e-15 -1.39619e-11
      17.3662  6.25654e-16  4.39833e-12
      17.3262   1.1147e-15  7.79569e-12
      17.2862 -4.63196e-16 -3.22255e-12
      17.2461   1.9912e-15   1.3781e-11
      17.2061  1.37224e-15  9.44751e-12
      17.1661  5.40775e-16  3.70356e-12
      17.1261  3.03021e-15  2.06435e-11
       17.086 -2.54827e-16 -1.72686e-12
       17.046 -5.35125e-16 -3.60714e-12
       17.006 -2.26664e-15 -1.51977e-11
      16.9659  2.99746e-15  1.99908e-11
      16.9259  4.53656e-15   3.0094e-11
      16.8859  -8.5217e-16 -5.62274e-12
      16.8459 -3.54572e-16 -2.32695e-12
      16.8058  7.30143e-15  4.76592e-11
      16.7658  4.03029e-16  2.61652e-12
      16.7258  5.85201e-16  3.77864e-12
      16.6857  1.31781e-15  8.46295e-12
      16.6457 -4.09911e-15 -2.61811e-11
      16.6057  4.51421e-15   2.8675e-11
      16.5657  3.05908e-15  1.93254e-11
      16.5256  2.44136e-15  1.53384e-11
      16.4856  1.02008e-15   6.3736e-12
