Pressure (atm),Temperature (K),W1_Energy_1_W1->R,W1_Energy_1_P3->W1,W1_Energy_1_R->P2,W1_Energy_1_R->P4,W1_Energy_1_P3->R,W1_Energy_1_W1->P3,W1_Energy_1_W1->P2,W1_Energy_1_W1->P1,W1_Energy_1_W1->P6,W1_Energy_1_W1->P5,W1_Energy_1_W1->P4,W1_Energy_1_P5->P6,W1_Energy_1_P5->P3,W1_Energy_1_P6->P3,W1_Energy_1_P3->P4,W1_Energy_1_P3->P5,W1_Energy_1_P3->P6,W1_Energy_1_P3->P1,W1_Energy_1_P3->P2,W1_Energy_1_P1->P2,W1_Energy_1_P1->P3,W1_Energy_1_P1->P6,W1_Energy_1_P1->P4,W1_Energy_1_P1->P5,W1_Energy_1_P4->P3,W1_Energy_1_R->P3,W1_Energy_1_R->P1,W1_Energy_1_R->P6,W1_Energy_1_P4->P6,W1_Energy_1_P4->P5,W1_Energy_1_R->P5,W1_Energy_1_P2->P3,W1_Energy_1_P2->P5,W1_Energy_1_P2->P4,W1_Energy_1_P2->P6
0.1,400.0,1.2148996510919152,-0.001823907327457488,0.033187641609561946,0.03660087059874883,0.039696986393711976,1.2561769243261793,1.2485485006048476,1.2207580270533545,0.796306667971517,1.0737901191804633,1.257932543545571,8.421175114396227e-05,-0.0006684230386399318,-4.790605224586018e-06,0.08016075433902825,-0.0006682401426853477,1.744346186671031e-06,0.050933988051695384,0.07001648604694312,0.04497259239491382,0.05094112346955089,-1.76460984587541e-05,0.04827742037939911,-0.0002507055864496653,0.08015529761103496,0.03970470640388691,0.03292466007902903,-7.768689751439295e-07,1.59543033682816e-05,0.000531568206135617,0.0026351693942391406,0.0700170391785604,0.001311235979932157,0.06519208847576997,5.019904337874435e-06
0.1,410.0,1.1830646301229164,-0.0020723918725981984,0.03177594532674627,0.03515088256320156,0.03825994372305072,1.2252441782102534,1.2171591851346497,1.189302557566896,0.7746369962142673,1.043354418276228,1.2271957385136176,8.235150614260936e-05,-0.0006823885772168305,-5.430356596008209e-06,0.07846850201510691,-0.0006801169593761274,4.951927247493168e-06,0.04980470628177706,0.06828868043528734,0.04374677024062066,0.049811700012383844,-1.9492953187868255e-05,0.04708935248394096,-0.00030163641392859586,0.07845977677101532,0.03826682282859963,0.03176434314582663,-1.7664387052803267e-06,1.4207862805696302e-05,0.00047181032522089955,0.0024683249684166637,0.0682901877064179,0.0012189192221782358,0.06332154650384629,4.0090560917894105e-06
0.1,420.0,1.1527457317258123,-0.002331193752682067,0.030424504653138274,0.033759392001985244,0.03687691458206651,1.195775638178086,1.1872442110535966,1.159360982962381,0.7530959824043288,1.014412147886031,1.1978919613780084,8.041575917566411e-05,-0.0006917598165559163,-5.635792171607677e-06,0.07679598382377689,-0.0006876636960664093,6.080684994972835e-06,0.048704978889588024,0.06659055374627147,0.04255829948537471,0.04871162709850766,-2.060934567700437e-05,0.04593588489386813,-0.00034570874968917756,0.0767844312880784,0.03688398130494637,0.030652331076818647,-2.4975557953777283e-06,1.3219306644777978e-05,0.0004183286426546255,0.002313808814602431,0.06659218147946878,0.0011331694113975344,0.061487702412724735,3.921084435174716e-06
0.1,430.0,1.1238291178760889,-0.002604745282652723,0.029130847883249402,0.032423924415768926,0.035545934079430325,1.1676590729932148,1.1586930931673707,1.1308158854983086,0.7318508649533951,0.9868516058661996,1.1699012065969485,7.839552152218161e-05,-0.0006971188339194025,-5.466768730403593e-06,0.0751430670486281,-0.0006916267166597472,5.423771972552343e-06,0.04763447052597088,0.06492159201437746,0.04140549688647813,0.04764053914452088,-2.0901334439841315e-05,0.04481533317248107,-0.000383638318088418,0.07512944229797848,0.03555383908892161,0.02958623591970315,-2.8936816424483685e-06,1.2792307171749166e-05,0.0003706323178724048,0.0021707258567582994,0.06492261789762106,0.001053395690025195,0.05969084641366674,4.650575308181584e-06
0.1,440.0,1.096210815466432,-0.0028966277011921583,0.027892668698620254,0.031142083378663133,0.034265024338306964,1.140792440843403,1.131405147602752,1.1035598544986327,0.7111554347955332,0.9605709730048972,1.143117135382824,7.628486019000991e-05,-0.0006990006018878546,-5.019542399960289e-06,0.07350904413429947,-0.0006925878463672224,3.4572724428741504e-06,0.046592779553304174,0.06328102445647134,0.04028668906511416,0.04659804024363471,-2.0482866258318463e-05,0.043725962443526986,-0.00041608126535537006,0.07349427567249289,0.034274027637356395,0.028563584292089304,-2.9558453733182903e-06,1.273340785620668e-05,0.0003282130929418444,0.002038195874037035,0.06328092571783236,0.000979174042787749,0.05793098813450694,5.994767657902462e-06
0.1,450.0,1.0697975964991426,-0.0032089703158727544,0.02670776387587357,0.02991158439568775,0.03303223765476894,1.115084621570723,1.1052902322401366,1.0774970403382027,0.6912612202979209,0.9354787231031462,1.117447344511914,7.408401587501489e-05,-0.000697892803993595,-4.397308895111982e-06,0.07189337167142695,-0.0006910049287820145,6.994171226860351e-07,0.045579329426396475,0.06166826028069457,0.03920031863641463,0.04558358450728188,-1.9566360777546345e-05,0.04266613830035471,-0.00044363009959192133,0.07187842826261993,0.03304227023630991,0.0275819562959378,-2.7359087212121908e-06,1.2879742359123524e-05,0.000290556560204826,0.0019153625978700487,0.06166673971144153,0.0009101801686647224,0.056208095876350866,7.717337485169834e-06
0.1,460.0,1.0445067021125878,-0.003542368924783426,0.02557399455864215,0.0287302655304065,0.03184568229052225,1.090455032050651,1.0802683977680143,1.052543122563616,0.6723669072813897,0.9114931559077181,1.0928123527938007,7.180172980699851e-05,-0.0006942358019066673,-3.6930070411696205e-06,0.07029600264634982,-0.0006872467528881136,-2.377193914262437e-06,0.044593351662538645,0.06008306128446122,0.03814498990018747,0.044596448088603455,-1.838553046443053e-05,0.04163440477742714,-0.0004668145033448699,0.07028178761667273,0.03185644054774581,0.026639068621273194,-2.312467112185278e-06,1.3107485711614971e-05,0.0002571565732718868,0.0018014054785260632,0.06008003375999653,0.0008461418561894693,0.05452219030256307,9.592482025557624e-06
0.1,470.0,1.0202648696438978,-0.003896104930953207,0.024489267482575985,0.02759608403169776,0.03070353482551303,1.0668325813708306,1.056268891485877,1.0286243009583784,0.6545958440955226,0.8885414206024629,1.0691439050539078,6.945471264515105e-05,-0.0006884229008976998,-2.9809728772432383e-06,0.06871744663045601,-0.000681619021748017,-5.390299868417072e-06,0.043633920261459645,0.05852554591664222,0.03711947217596716,0.043635754620747216,-1.7148429535049865e-05,0.040629508325667994,-0.000486102932999553,0.06870472488186463,0.030714580178542308,0.025732814172853176,-1.7723942291403602e-06,1.3332476619257342e-05,0.0002275287376142053,0.001695549373745596,0.058521103333945564,0.0007868085141421983,0.052873353162472256,1.1429181034306082e-05
0.1,480.0,0.99700704425293,-0.004268495923926869,0.023451528680054574,0.026507106230161125,0.029604043928188623,1.044154339138639,1.0332288785097925,1.0056758230442802,0.6379947938741766,0.8665583306383174,1.0463830453970697,6.706587091074247e-05,-0.000680801893259909,-2.3146323020392675e-06,0.06715867397214041,-0.000674382921491366,-8.063164155089792e-06,0.04270000720575183,0.05699610473854067,0.03612267987890481,0.04270052467253638,-1.60145710380331e-05,0.0396503865500054,-0.0005019097488136972,0.06714803119993493,0.029614891189950907,0.024861271901537398,-1.198346391458898e-06,1.3503757657142064e-05,0.00020122110579320015,0.0015970722588768817,0.05699047239921921,0.0007319336349069758,0.05126168927215392,1.3082341755966654e-05
0.1,490.0,0.9746750412612545,-0.004657266524499042,0.022458766331342115,0.025461495372425636,0.028545529119383073,1.0223641752512649,1.011092131040179,0.9836404046415603,0.6225431364221201,0.8454851750276239,1.024478257111313,6.466227126517845e-05,-0.0006716773297198637,-1.727920213824309e-06,0.06562095343689285,-0.0006657668878736185,-1.0220703242420386e-05,0.04179053959627559,0.05549528371212513,0.03515364240882263,0.04178972901843456,-1.5088833994573304e-05,0.03869613845821842,-0.0005146021017518796,0.06561278146461585,0.028555715219644198,0.024022698278718318,-6.610960519104604e-07,1.3595927364385456e-05,0.00017782115871357762,0.0015053110350495117,0.05548877625699772,0.0006812667259743509,0.04968728125073222,1.4454489875447525e-05
0.1,500.0,0.9532163163307548,-0.005059875736814082,0.021509016907517928,0.024457499954374365,0.027526377408118485,1.0014115197261768,0.9898078339073187,0.9624667584668263,0.6081682440014197,0.8252686437218503,1.0033838298071287,6.227203328016036e-05,-0.0006613137525587727,-1.2381781596152546e-06,0.0641056784484876,-0.0006559745245620354,-1.1775743024731455e-05,0.04090444822050798,0.05402366991660758,0.03421147289766185,0.040902335557430246,-1.4424979775475203e-05,0.037765987517519306,-0.0005245052380933762,0.06410018059225882,0.027535508649627637,0.02321550932245575,-2.1561771707524646e-07,1.3602937229125825e-05,0.00015695958665853759,0.0014196626765033192,0.05401665179211855,0.0006345514394519375,0.04815014338116422,1.5490393380933133e-05
0.1,510.0,0.9325829198793554,-0.005473773188964606,0.020600373187472817,0.023493443881583278,0.026545039299916272,0.9812503150453648,0.9693295747366812,0.9421083438936344,0.5947624714581988,0.8058599202275186,0.9830585204102786,5.9922492567006354e-05,-0.0006499392298718413,-8.50040518356275e-07,0.06261421510653224,-0.0006451884943259045,-1.2710326803610529e-05,0.04004070326637289,0.0525817976994031,0.03329534048475238,0.04003734439669454,-1.4034899400273892e-05,0.03685924479840138,-0.0005319093834054541,0.0626114248327335,0.026552819081705727,0.022438259251008164,9.952577346685838e-08,1.3530263529368513e-05,0.00013831084292602935,0.0013395844194255498,0.052574650258198984,0.0005915266636004954,0.046650193410555395,1.6170596321307345e-05
0.1,520.0,0.9127306568929406,-0.005896579257903634,0.019730991244884425,0.022567718837867453,0.02560002511912166,0.9618381774750933,0.9496145373903098,0.9225223674316132,0.5821981628495189,0.7872139521897211,0.9634645121081837,5.7637877507194604e-05,-0.0006377492539114163,-5.589780590743055e-07,0.06114778573115569,-0.0006335733544552982,-1.305778147885182e-05,0.039198337034918186,0.05117008192335169,0.03240444895818416,0.03919381076096357,-1.3898799299877989e-05,0.03597527731007859,-0.0005370746866438902,0.06114759328890979,0.025606265864363886,0.021689618919630383,2.61493705339372e-07,1.3391004698085517e-05,0.00012159204370916289,0.0012645914215143894,0.051163177859733726,0.0005519301980058726,0.045187233174321315,1.6502709406859715e-05
0.1,530.0,0.8936184415242461,-0.006326194457668561,0.01889909700601724,0.02167877878325255,0.024689901931358477,0.943135754779178,0.9306228850243333,0.9036690258212973,0.5703408503606139,0.7692888866759865,0.9445666428470723,5.5438559626011405e-05,-0.0006249104806352386,-3.546261960460839e-07,0.059707391056370594,-0.0006212773306860285,-1.2885001188263444e-05,0.03837645527912952,0.04978877816096887,0.03153802167072266,0.03837085711531279,-1.3976268319351575e-05,0.035113482756388925,-0.0005402363244789701,0.05970957385028388,0.02469452358954402,0.020968356609252448,2.611675320412486e-07,1.3200885721649531e-05,0.0001065600182306794,0.0011942530195695436,0.049782463031047657,0.0005155024802519949,0.04376094788661757,1.651394807979856e-05
0.1,540.0,0.8752078187854679,-0.006760852388179892,0.018102989162392925,0.020825136029881154,0.023813291282490146,0.9251062515910567,0.9123173052889433,0.8855109623890736,0.5590592509099125,0.7520456440051162,0.9263318590031506,5.3340080794995397e-05,-0.0006115645493674336,-2.2329709542755485e-07,0.058293768777452876,-0.0006084332556631718,-1.2278656471729204e-05,0.03757423999357041,0.04843796609456735,0.030695292418401236,0.03756767673303498,-1.4215227455427614e-05,0.034273270840914354,-0.0005416067787862362,0.05829802168456493,0.023816312112886068,0.020273321533269283,1.0059871194752741e-07,1.2976718830760313e-05,9.300758350054634e-05,0.001128188197400096,0.04843254596727741,0.00048199025393988524,0.042370911210331846,1.6244094037817815e-05
0.1,550.0,0.8574626210334177,-0.007199130086951703,0.01734104247830201,0.020005358711308537,0.022968867403951248,0.9077150887000303,0.8946626852122965,0.8680128883084821,0.548232406162645,0.7354476023261591,0.9087288454276923,5.1353118897906204e-05,-0.0005978315576886043,-1.5010123227631424e-07,0.056907380818738425,-0.0005951593357344354,-1.1333497811184659e-05,0.036790945975256714,0.04711755089408895,0.02987550103432043,0.0367835312436183,-1.455925444986933e-05,0.033454051627744175,-0.0005413793501623657,0.056913344834548886,0.0229703894580282,0.019603430824942814,-2.0940897973377506e-07,1.2733656777934194e-05,8.075946428856162e-05,0.0010660601724922264,0.04711328516786559,0.00045115001353547877,0.04101659978037909,1.573970422747067e-05
0.1,560.0,0.8403487261263276,-0.007639928550251167,0.0166117079395847,0.01921806908153751,0.02215535591806841,0.8909296641121534,0.8776258835043727,0.851141337649791,0.5377542530771013,0.7194603656119181,0.891727788633779,4.9483653778542764e-05,-0.0005838130885529311,-1.203021542065333e-07,0.05554842271825827,-0.0005815602267498087,-1.0144321467273878e-05,0.036025893716512214,0.045827277275817424,0.02907789246735145,0.03601774432672907,-1.4953185958923923e-05,0.03265522890642346,-0.0005397317973324974,0.05555571042971701,0.022155547078510467,0.018957659167093896,-6.518773644845521e-07,1.2484941054607269e-05,6.966801281510805e-05,0.001007572264480768,0.04582437550269883,0.00042275043922468186,0.039697410782725685,1.5049601641381481e-05
0.1,570.0,0.8238338893015432,-0.008082435663789342,0.015913511815167328,0.01846194224036754,0.021371532799455875,0.8747191867132982,0.8611755728965317,0.8348645108740368,0.527536146494585,0.7040515904323159,0.8753002321985273,4.7733327748072793e-05,-0.0005695951973489022,-1.203021542065333e-07,0.05421684821090514,-0.0005677277092975124,-8.799949579180568e-06,0.035278460408021746,0.0445667514530904,0.028301718876512102,0.03526969354643472,-1.5346928630805917e-05,0.03187619759687248,-0.0005368251926825187,0.054225065424706106,0.021370609525879165,0.018335030978249012,-1.2058397938078903e-06,1.2240860425516836e-05,5.960917736363532e-05,0.0009524617264682361,0.044565373283818994,0.00039657431103562143,0.038412681067000166,1.4221625029941683e-05
0.1,580.0,0.8078876251723193,-0.008526079422603415,0.015245054237922412,0.017735705273613338,0.020616223414377893,0.8590545598081198,0.8452821295487392,0.8191521809408929,0.5175074363173695,0.6891908543148585,0.8594189958148877,4.610031538049454e-05,-0.0005552507079876621,-1.3827601963470074e-07,0.05291240317334575,-0.0005537418503387283,-7.379693759395781e-06,0.03454807047122205,0.04333546709559889,0.027546242257520188,0.03453880135854871,-1.569783387620104e-05,0.031116344762240688,-0.0005328080423428311,0.05292116611226969,0.02061443314499366,0.01773461478758146,-1.848052128458576e-06,1.2008785262732768e-05,5.047859106225178e-05,0.0009004960827281469,0.04333572434136196,0.00037241948449737015,0.037161706304882774,1.3300626082812523e-05
0.1,590.0,0.7924811214006194,-0.008970478942116255,0.01460500636638872,0.01703813629604376,0.01988830159015343,0.8439082960689376,0.829917552341702,0.8039756382826632,0.5076152096830123,0.6748495495323088,0.8440581324542181,4.457953523916356e-05,-0.0005408414102810204,-1.643055071757312e-07,0.051634663534513854,-0.0005396720046168467,-5.951151993370946e-06,0.033834186459783484,0.042132832340345275,0.026810739014941996,0.033824526870463,-1.5971458939295177e-05,0.03037505231557281,-0.0005278157368438487,0.051643612312104986,0.019885907264272803,0.017155519226413198,-2.5546979953350387e-06,1.1793900004993658e-05,4.218827867788115e-05,0.0008514680930470826,0.042134792537255494,0.0003500997032120224,0.035943757355993755,1.2326764172033122e-05
0.1,600.0,0.7775871709875463,-0.00941539664227538,0.013992107020036193,0.016368063618781556,0.019186688585850518,0.8292544509277148,0.8150553990184313,0.7893076551197767,0.49782273229088775,0.6610007929558259,0.8291929068045115,4.3163885901922445e-05,-0.000526419881075699,-1.9060680579853111e-07,0.05038307405017627,-0.0005255776844529287,-4.569487624858862e-06,0.03313630110412882,0.04095819574861807,0.026094503401317807,0.03312635786420808,-1.6142625530408625e-05,0.029651701105558616,-0.0005219725653791723,0.05039188235723093,0.01918395540883068,0.01659688995245785,-3.3022814722952675e-06,1.1598688147236095e-05,3.4663592303961686e-05,0.0008051927084405741,0.04096188660155641,0.00032944439285050617,0.034758096588002885,1.1334602222527428e-05
0.1,610.0,0.7631801138682913,-0.00986069565046469,0.013405159325975557,0.015724364529014635,0.018510351924213887,0.8150685649463867,0.8006707304114702,0.7751224594813729,0.48810790730774295,0.6476193440567146,0.8147997829330348,4.1844394741903526e-05,-0.0005120309005321272,-2.1133740782969752e-07,0.04915698532646347,-0.0005115098129378515,-3.277864253644522e-06,0.03245393053046205,0.03981086986861512,0.02539685179174879,0.0324438048166092,-1.619411513280361e-05,0.028945675683240905,-0.0005153918073630062,0.049165366901564415,0.018507536296163564,0.016057907698503272,-4.0688745579636694e-06,1.1423824925410581e-05,2.7840739310186717e-05,0.0007615029396246598,0.03981628417199499,0.0003102984293978709,0.03360398925263862,1.0353221158875497e-05
0.1,620.0,0.7492357813825632,-0.010306302846642015,0.012843027216887107,0.015105964199890614,0.017858304122021097,0.8013276097579283,0.7867400571993944,0.7613957095234445,0.4784610076735941,0.6346815270368424,0.8008564126814254,4.0611001887912056e-05,-0.0004977128884314208,-2.2244017522766054e-07,0.047955687581667024,-0.0004975115021703531,-2.107714685457606e-06,0.03178660893613234,0.03869015162646058,0.024717125625179016,0.031776395629012515,-1.611679489413268e-05,0.028256368856997047,-0.0005081767166723915,0.04796339975760281,0.01785564538118129,0.015537786781742344,-4.834231618502341e-06,1.1268280318575673e-05,2.1664504851756382e-05,0.0007202477626399698,0.038697252252765844,0.000292521501112538,0.03248071271009779,9.40610545854221e-06
0.1,630.0,0.7357314403873668,-0.010752178391886281,0.01230463171150065,0.014511834215584007,0.01722960126593553,0.7880099330746808,0.773241285573207,0.7481044626739886,0.4688825490398139,0.6221651540262727,0.7873416208677247,3.945347579859637e-05,-0.00048349869671927316,-2.2145021065616324e-07,0.04677843956693877,-0.00048361910616732777,-1.080343186770278e-06,0.03113388462548401,0.037595339218905975,0.024054693979447817,0.03112367179331828,-1.5907998204625205e-05,0.027583186505025673,-0.0005004215516681472,0.046785284817165686,0.017227315554332594,0.015035773850580837,-5.5805619033171486e-06,1.113017739968252e-05,1.6086712560304003e-05,0.0006812888113400369,0.03760406406681503,0.000275987261620193,0.03138756444031963,8.5113606007427e-06
0.1,640.0,0.7226457348719835,-0.011198292398423168,0.011788947011960607,0.013940991082057656,0.016623341465329112,0.7750952016766922,0.7601536601989299,0.7352271397882779,0.4593811275491712,0.6100494480977825,0.7742353839534992,3.8361104256165476e-05,-0.0004694167253619754,-2.0717869827862436e-07,0.045624493418407165,-0.00046986314216033504,-2.0781816961310309e-07,0.03049531718445185,0.03652574549251548,0.02340895571144442,0.030485185919930595,-1.5570803682428392e-05,0.026925551300589105,-0.0004922115294161619,0.045630318779093064,0.016621616992824273,0.014551147137872221,-6.292609657797619e-06,1.1006437550583923e-05,1.1064496397649884e-05,0.0006444994618171268,0.03653601211993898,0.00026058234853272246,0.03032386646063112,7.682296744975826e-06
0.1,650.0,0.7099586243541353,-0.011644606847035258,0.011294997528209949,0.013392494570445683,0.01603866321712405,0.7625643416819475,0.7474577040929913,0.7227434814759723,0.4499713865287141,0.5983149658808169,0.7615188019929368,3.732380450007036e-05,-0.00045549144307922514,-1.7953408067802682e-07,0.044493114296243225,-0.000456269097445337,5.051451590375386e-07,0.029870475802485353,0.0354807080157864,0.02277934025823532,0.029860500118335548,-1.5112741925091891e-05,0.026282906277030272,-0.00048362369548285574,0.04449780955657795,0.0160376584195357,0.01408321544806374,-6.9576026222698694e-06,1.0893867706361412e-05,6.55936219227691e-06,0.000609761959788278,0.03549241795737176,0.00024620541637299624,0.029288967042448582,6.928069632943295e-06
