========================================
ch3ar_W1_Energy_1_52.46385.out
0.1 atm
T,W1->R
400.0,4.31622e-35
410.0,6.95151e-34
420.0,9.78139e-33
430.0,1.21669e-31
440.0,1.34578e-30
450.0,1.33623e-29
460.0,1.19955e-28
470.0,9.78448e-28
480.0,7.30008e-27
490.0,5.0113e-26
500.0,3.18149e-25
510.0,1.87455e-24
520.0,1.03034e-23
530.0,5.30608e-23
540.0,2.56489e-22
550.0,1.17093e-21
560.0,5.04595e-21
570.0,2.06759e-20
580.0,8.03713e-20
590.0,2.98721e-19
600.0,1.05893e-18
610.0,3.60117e-18
620.0,1.17595e-17
630.0,3.68675e-17
640.0,1.11587e-16
650.0,3.25986e-16
660.0,9.19177e-16
670.0,2.51194e-15
680.0,6.66586e-15
690.0,1.71531e-14
700.0,4.28897e-14
800.0,1.10078e-10
900.0,4.49038e-08
1000.0,5.05688e-06
1100.0,0.000224332
1200.0,0.00493992
1300.0,0.0637236
1400.0,0.540672
1500.0,3.27772
1600.0,15.1859
1700.0,56.4462
1800.0,174.164
1900.0,461.452
2000.0,1070.31
2100.0,2231.97
2200.0,4261.83
2300.0,7433.6
2400.0,12212.7
2500.0,18645.7
2600.0,27368.8
2700.0,38963.2
2800.0,52072.0
2900.0,68550.7
3000.0,88793.0
========================================
ch3ar_W1_Energy_1_52.46385.out
1 atm
T,W1->P1
300.0,1.32268e-51
310.0,1.82279e-49
320.0,1.84458e-47
330.0,1.40904e-45
340.0,8.33217e-44
350.0,3.89574e-42
360.0,1.47021e-40
370.0,4.55108e-39
380.0,1.17439e-37
390.0,2.56208e-36
400.0,4.78363e-35
410.0,7.73744e-34
420.0,1.09352e-32
430.0,1.36603e-31
440.0,1.51752e-30
450.0,1.51322e-29
460.0,1.36416e-28
470.0,1.11743e-27
480.0,8.37245e-27
490.0,5.77147e-26
500.0,3.67904e-25
510.0,2.17664e-24
520.0,1.20124e-23
530.0,6.21047e-23
540.0,3.01417e-22
550.0,1.38125e-21
560.0,5.97606e-21
570.0,2.45768e-20
580.0,9.59133e-20
590.0,3.5776e-19
600.0,1.27307e-18
610.0,4.34496e-18
620.0,1.42381e-17
630.0,4.48051e-17
640.0,1.36076e-16
650.0,3.98868e-16
660.0,1.12871e-15
670.0,3.09507e-15
680.0,8.23916e-15
690.0,2.12715e-14
700.0,5.33642e-14
800.0,1.41154e-10
900.0,5.91266e-08
1000.0,6.81746e-06
1100.0,0.000308706
1200.0,0.00692584
1300.0,0.090835
1400.0,0.782312
1500.0,4.80911
1600.0,22.5619
1700.0,84.8105
1800.0,264.564
1900.0,707.877
2000.0,1658.76
2100.0,3487.88
2200.0,6701.99
2300.0,11788.7
2400.0,19478.0
2500.0,30005.8
2600.0,44291.3
2700.0,63139.0
2800.0,85121.9
2900.0,112450.0
3000.0,145597.0
========================================
ch3ar_W1_Energy_1_52.46385.out
1.5 atm
T,W1->P1
300.0,1.35356e-51
310.0,1.86876e-49
320.0,1.89464e-47
330.0,1.45008e-45
340.0,8.59183e-44
350.0,4.02525e-42
360.0,1.52219e-40
370.0,4.72189e-39
380.0,1.22104e-37
390.0,2.66958e-36
400.0,4.99517e-35
410.0,8.09701e-34
420.0,1.14688e-32
430.0,1.43582e-31
440.0,1.5986e-30
450.0,1.59764e-29
460.0,1.44345e-28
470.0,1.18502e-27
480.0,8.89889e-27
490.0,6.14811e-26
500.0,3.92779e-25
510.0,2.32901e-24
520.0,1.28819e-23
530.0,6.67443e-23
540.0,3.24658e-22
550.0,1.49092e-21
560.0,6.46489e-21
570.0,2.66428e-20
580.0,1.04207e-19
590.0,3.89495e-19
600.0,1.38901e-18
610.0,4.75051e-18
620.0,1.55989e-17
630.0,4.91924e-17
640.0,1.49701e-16
650.0,4.39678e-16
660.0,1.24679e-15
670.0,3.42571e-15
680.0,9.13657e-15
690.0,2.36345e-14
700.0,5.94095e-14
800.0,1.60044e-10
900.0,6.81502e-08
1000.0,7.97537e-06
1100.0,0.000365915
1200.0,0.00830845
1300.0,0.110149
1400.0,0.957969
1500.0,5.94277
1600.0,28.1114
1700.0,106.464
1800.0,334.513
1900.0,900.901
2000.0,2124.94
2100.0,4493.21
2200.0,8672.98
2300.0,15338.3
2400.0,25444.0
2500.0,39408.6
2600.0,58388.3
2700.0,83381.5
2800.0,112965.0
2900.0,149604.0
3000.0,193843.0
========================================
ch3ar_W1_Energy_1_52.46385.out
2 atm
T,W1->P1
300.0,1.37045e-51
310.0,1.89408e-49
320.0,1.92241e-47
330.0,1.47301e-45
340.0,8.73791e-44
350.0,4.09862e-42
360.0,1.55186e-40
370.0,4.82004e-39
380.0,1.24803e-37
390.0,2.73222e-36
400.0,5.11929e-35
410.0,8.30942e-34
420.0,1.17862e-32
430.0,1.4776e-31
440.0,1.64746e-30
450.0,1.64883e-29
460.0,1.49183e-28
470.0,1.22652e-27
480.0,9.22412e-27
490.0,6.38219e-26
500.0,4.08329e-25
