*F - collisional frequency
*Q - minimal relaxational eigenvalue
*E - eigenvalue
*P - eigenvector projection squared on the relaxational subspace
 Temperature,    Pressure,          *F,         *Q/F         *E/F           *P
            K          atm        1/sec                         0            0
         1400            2  6.46817e+09     0.438761     0.235926     0.992241
         1400            3  9.70226e+09     0.435417     0.230509     0.991635
         1400            4  1.29363e+10     0.432958     0.226535     0.991171
         1500          0.1  3.09198e+08     0.629423     0.352332     0.996706
         1500            1  3.09198e+09     0.559135     0.310905     0.995425
         1500            2  6.18397e+09     0.553622     0.297776      0.99475
         1500            3  9.27595e+09     0.550239     0.289587     0.994312
         1500            4  1.23679e+10     0.547342     0.283781     0.993994
         1600          0.1  2.96489e+08     0.432839     0.290395     0.998061
         1600            1  2.96489e+09     0.405637     0.264634     0.997356
         1600            2  5.92977e+09     0.403827     0.256209     0.996941
         1600            3  8.89466e+09     0.402872      0.25078     0.996668
         1600            4  1.18595e+10     0.402113     0.246886     0.996471
         1700          0.1  2.85036e+08     0.375316     0.252379     0.998871
         1700            1  2.85036e+09     0.317732      0.22701     0.998382
         1700            2  5.70072e+09     0.315164     0.222191     0.998207
         1700            3  8.55108e+09     0.314289     0.219158     0.998063
         1700            4  1.14014e+10     0.313822     0.216794     0.997939
         1800          0.1   2.7465e+08      0.69132     0.459533     0.999114
         1800            1   2.7465e+09     0.676442     0.417214     0.998798
         1800            2  5.49299e+09     0.675655     0.400353     0.998551
         1800            3  8.23949e+09     0.675254     0.388647     0.998389
         1800            4   1.0986e+10     0.670366      0.38009     0.998278
         1900          0.1  2.65177e+08     0.519935     0.364548     0.999486
         1900            1  2.65177e+09     0.515526     0.340794     0.999304
         1900            2  5.30354e+09     0.513872     0.330146     0.999141
         1900            3  7.95531e+09     0.505645     0.322195     0.999029
         1900            4  1.06071e+10     0.486323     0.316168     0.998952
         2000          0.1  2.56495e+08     0.284931     0.203799     0.999716
         2000            1  2.56495e+09     0.283767     0.194965     0.999651
         2000            2   5.1299e+09     0.282517     0.191986     0.999575
         2000            3  7.69484e+09     0.276645       0.1894     0.999507
         2000            4  1.02598e+10     0.263226     0.187112      0.99945
         2100          0.1  2.48501e+08      1.04959     0.584519     0.999807
         2100            1  2.48501e+09     0.744028     0.516775     0.999569
         2100            2  4.97003e+09     0.692694     0.480456     0.999512
         2100            3  7.45504e+09     0.679372     0.463825     0.999493
         2100            4  9.94005e+09     0.673427     0.454294      0.99948
         2200          0.1  2.41112e+08      1.01685     0.530757     0.999884
         2200            1  2.41112e+09     0.618135     0.461525     0.999702
         2200            2  4.82225e+09     0.592706     0.428253     0.999681
         2200            3  7.23337e+09     0.586401     0.414564     0.999675
         2200            4   9.6445e+09     0.583594     0.407065     0.999669
         2300          0.1  2.34258e+08     0.856174     0.398425     0.999933
         2300            1  2.34258e+09     0.436365     0.345199     0.999802
         2300            2  4.68516e+09     0.424944     0.318501     0.999798
         2300            3  7.02774e+09     0.422318     0.308264     0.999797
         2300            4  9.37032e+09     0.421163     0.302872     0.999795
         2400          0.1  2.27878e+08     0.828562     0.387144     0.999953
         2400            1  2.27878e+09     0.484699      0.36994     0.999893
         2400            2  4.55756e+09     0.424399     0.341833     0.999842
         2400            3  6.83634e+09     0.413534     0.323123     0.999836
         2400            4  9.11513e+09     0.409677     0.312133     0.999835
         2500          0.1  2.21922e+08      0.61106     0.247503     0.999972
         2500            1  2.21922e+09     0.300075     0.239968     0.999936
         2500            2  4.43845e+09     0.261991     0.219989     0.999895
         2500            3  6.65767e+09     0.257018     0.205581     0.999894
         2500            4  8.87689e+09     0.255467     0.197425     0.999895
         2600          0.1  2.16347e+08      1.42017     0.985808     0.999963
         2600            1  2.16347e+09      1.06758     0.662661      0.99993
         2600            2  4.32694e+09      1.06379     0.628113     0.999929
         2600            3   6.4904e+09      1.06256     0.616001     0.999928
         2600            4  8.65387e+09      1.06189     0.609563     0.999927
         2700          0.1  2.11114e+08      1.12037     0.913724     0.999961
         2700            1  2.11114e+09      1.01593     0.586086     0.999954
         2700            2  4.22228e+09      1.01449     0.562975     0.999954
         2700            3  6.33342e+09      1.01396     0.554939     0.999953
         2700            4  8.44456e+09      1.01361     0.550684     0.999952
         2800          0.1  2.06191e+08      1.00528     0.777443     0.999968
         2800            1  2.06191e+09     0.984438     0.525292      0.99997
         2800            2  4.12383e+09     0.983825     0.510349      0.99997
         2800            3  6.18574e+09     0.983545     0.505157     0.999969
         2800            4  8.24766e+09     0.983333     0.502401     0.999969
         2900          0.1   2.0155e+08     0.925443     0.613598     0.999979
         2900            1   2.0155e+09     0.920163     0.448664      0.99998
         2900            2  4.03101e+09     0.919895     0.439229      0.99998
         2900            3  6.04651e+09     0.919742     0.435961     0.999979
         2900            4  8.06202e+09     0.919607     0.434233     0.999979
         3000          0.1  1.97166e+08     0.689279     0.411984     0.999986
         3000            1  1.97166e+09      0.68771     0.307103     0.999987
         3000            2  3.94332e+09     0.687615     0.301198     0.999986
         3000            3  5.91498e+09     0.687558      0.29919     0.999986
         3000            4  7.88664e+09     0.687507     0.298157     0.999986
