    E, kcal/mol    D, mol/kcal         W1->P0
           64.6    6.50893e+06    8.97022e+13
           64.7    6.53523e+06    8.98301e+13
           64.8    6.56123e+06     8.9963e+13
           64.9    6.58732e+06    9.00954e+13
             65    6.61326e+06    9.02308e+13
           65.1    6.63984e+06    9.03583e+13
           65.2    6.66651e+06    9.04855e+13
           65.3    6.69291e+06    9.06172e+13
           65.4    6.71965e+06    9.07451e+13
           65.5     6.7466e+06    9.08711e+13
           65.6    6.77317e+06    9.10032e+13
           65.7    6.79988e+06     9.1134e+13
           65.8    6.82701e+06    9.12603e+13
           65.9    6.85428e+06    9.13855e+13
             66    6.88186e+06    9.15073e+13
           66.1    6.90891e+06    9.16373e+13
           66.2     6.9363e+06    9.17635e+13
           66.3    6.96348e+06    9.18934e+13
           66.4    6.99084e+06    9.20216e+13
           66.5    7.01798e+06    9.21537e+13
           66.6    7.04536e+06    9.22834e+13
           66.7    7.07371e+06    9.24014e+13
           66.8    7.10205e+06    9.25203e+13
           66.9    7.13021e+06    9.26425e+13
             67    7.15851e+06    9.27637e+13
           67.1     7.1863e+06    9.28925e+13
           67.2    7.21414e+06    9.30215e+13
           67.3    7.24177e+06    9.31538e+13
           67.4    7.26983e+06    9.32816e+13
           67.5    7.29821e+06    9.34061e+13
           67.6    7.32644e+06    9.35333e+13
           67.7    7.35549e+06     9.3651e+13
           67.8    7.38411e+06    9.37749e+13
           67.9    7.41264e+06    9.39009e+13
             68    7.44084e+06    9.40319e+13
           68.1    7.46971e+06    9.41553e+13
           68.2    7.49859e+06    9.42793e+13
           68.3    7.52776e+06    9.44006e+13
           68.4     7.5569e+06    9.45231e+13
           68.5    7.58571e+06    9.46505e+13
           68.6    7.61481e+06    9.47751e+13
           68.7    7.64408e+06    9.48984e+13
           68.8    7.67293e+06    9.50279e+13
           68.9    7.70247e+06    9.51495e+13
             69    7.73259e+06    9.52649e+13
           69.1    7.76254e+06    9.53833e+13
           69.2    7.79265e+06    9.55004e+13
           69.3    7.82216e+06    9.56258e+13
           69.4    7.85197e+06    9.57484e+13
           69.5    7.88154e+06    9.58747e+13
           69.6    7.91124e+06    9.60002e+13
           69.7    7.94123e+06     9.6123e+13
           69.8    7.97116e+06    9.62473e+13
           69.9    8.00197e+06    9.63619e+13
             70    8.03271e+06    9.64782e+13
           70.1    8.06325e+06    9.65977e+13
           70.2    8.09387e+06    9.67171e+13
           70.3    8.12395e+06    9.68437e+13
           70.4    8.15464e+06     9.6964e+13
           70.5    8.18529e+06    9.70854e+13
           70.6    8.21606e+06    9.72064e+13
           70.7    8.24698e+06    9.73263e+13
           70.8    8.27773e+06    9.74491e+13
           70.9    8.30921e+06    9.75641e+13
             71    8.34025e+06    9.76852e+13
           71.1    8.37115e+06    9.78086e+13
           71.2    8.40224e+06    9.79307e+13
           71.3    8.43418e+06    9.80436e+13
           71.4    8.46582e+06     9.8161e+13
           71.5    8.49763e+06    9.82772e+13
           71.6    8.52933e+06    9.83956e+13
           71.7    8.56064e+06    9.85192e+13
           71.8    8.59221e+06    9.86406e+13
           71.9    8.62392e+06    9.87613e+13
             72    8.65569e+06    9.88821e+13
           72.1    8.68835e+06    9.89935e+13
           72.2    8.72128e+06    9.91027e+13
           72.3    8.75394e+06    9.92158e+13
           72.4    8.78664e+06    9.93293e+13
           72.5    8.81871e+06    9.94509e+13
           72.6    8.85103e+06    9.95703e+13
           72.7    8.88309e+06    9.96935e+13
           72.8    8.91574e+06    9.98108e+13
           72.9    8.94841e+06    9.99288e+13
             73    8.98094e+06    1.00049e+14
           73.1    9.01429e+06    1.00161e+14
           73.2    9.04752e+06    1.00275e+14
           73.3    9.08054e+06    1.00393e+14
           73.4    9.11356e+06    1.00511e+14
           73.5    9.14658e+06     1.0063e+14
           73.6     9.1804e+06     1.0074e+14
           73.7    9.21388e+06    1.00856e+14
           73.8    9.24736e+06    1.00972e+14
           73.9    9.28091e+06    1.01089e+14
             74    9.31424e+06    1.01208e+14
           74.1    9.34825e+06    1.01321e+14
           74.2    9.38179e+06     1.0144e+14
           74.3    9.41566e+06    1.01556e+14
           74.4    9.44994e+06    1.01668e+14
           74.5    9.48477e+06    1.01775e+14
           74.6    9.51917e+06    1.01888e+14
           74.7    9.55367e+06    1.02001e+14
           74.8    9.58799e+06    1.02116e+14
           74.9    9.62189e+06    1.02236e+14
             75    9.65603e+06    1.02355e+14
           75.1    9.69074e+06    1.02468e+14
           75.2    9.72527e+06    1.02584e+14
           75.3     9.7606e+06    1.02693e+14
           75.4    9.79615e+06      1.028e+14
           75.5     9.8314e+06    1.02911e+14
           75.6    9.86661e+06    1.03023e+14
           75.7    9.90118e+06    1.03142e+14
           75.8     9.9365e+06    1.03255e+14
           75.9    9.97175e+06    1.03369e+14
             76    1.00073e+07     1.0348e+14
           76.1    1.00428e+07    1.03594e+14
           76.2     1.0078e+07     1.0371e+14
           76.3     1.0114e+07     1.0382e+14
           76.4    1.01498e+07    1.03932e+14
           76.5    1.01854e+07    1.04047e+14
           76.6    1.02215e+07    1.04158e+14
           76.7    1.02577e+07    1.04268e+14
           76.8    1.02945e+07    1.04373e+14
           76.9    1.03309e+07    1.04484e+14
             77    1.03671e+07    1.04597e+14
           77.1    1.04033e+07     1.0471e+14
           77.2    1.04394e+07    1.04826e+14
           77.3     1.0476e+07    1.04937e+14
           77.4    1.05126e+07    1.05049e+14
           77.5    1.05497e+07    1.05157e+14
           77.6    1.05871e+07    1.05263e+14
           77.7    1.06248e+07    1.05366e+14
           77.8     1.0662e+07    1.05475e+14
           77.9    1.06992e+07    1.05585e+14
             78    1.07363e+07    1.05697e+14
           78.1    1.07733e+07     1.0581e+14
           78.2    1.08108e+07    1.05919e+14
           78.3    1.08486e+07    1.06027e+14
           78.4    1.08861e+07    1.06138e+14
           78.5    1.09243e+07    1.06242e+14
           78.6    1.09627e+07    1.06347e+14
           78.7    1.10007e+07    1.06455e+14
           78.8    1.10386e+07    1.06565e+14
           78.9    1.10764e+07    1.06677e+14
             79     1.1115e+07    1.06781e+14
           79.1    1.11534e+07    1.06889e+14
           79.2     1.1192e+07    1.06996e+14
           79.3    1.12303e+07    1.07106e+14
           79.4    1.12684e+07    1.07219e+14
           79.5    1.13072e+07    1.07325e+14
           79.6    1.13458e+07    1.07435e+14
           79.7    1.13846e+07    1.07543e+14
           79.8     1.1424e+07    1.07647e+14
           79.9    1.14634e+07    1.07751e+14
             80    1.15033e+07    1.07852e+14
           80.1    1.15425e+07    1.07959e+14
           80.2    1.15817e+07    1.08068e+14
           80.3    1.16207e+07    1.08179e+14
           80.4    1.16596e+07    1.08292e+14
           80.5    1.16994e+07    1.08397e+14
           80.6     1.1739e+07    1.08504e+14
           80.7     1.1779e+07    1.08609e+14
           80.8    1.18192e+07    1.08713e+14
           80.9    1.18597e+07    1.08814e+14
             81    1.18997e+07    1.08922e+14
           81.1    1.19397e+07     1.0903e+14
           81.2    1.19799e+07    1.09136e+14
           81.3    1.20203e+07    1.09242e+14
           81.4    1.20611e+07    1.09345e+14
           81.5    1.21018e+07    1.09449e+14
           81.6    1.21422e+07    1.09557e+14
           81.7    1.21833e+07    1.09659e+14
           81.8    1.22245e+07    1.09762e+14
           81.9    1.22654e+07    1.09868e+14
             82    1.23065e+07    1.09972e+14
           82.1    1.23476e+07    1.10077e+14
           82.2    1.23896e+07    1.10176e+14
           82.3     1.2431e+07    1.10279e+14
           82.4    1.24725e+07    1.10383e+14
           82.5    1.25138e+07     1.1049e+14
           82.6    1.25548e+07      1.106e+14
           82.7    1.25964e+07    1.10705e+14
           82.8    1.26382e+07    1.10809e+14
           82.9    1.26805e+07     1.1091e+14
             83    1.27232e+07    1.11008e+14
           83.1    1.27657e+07    1.11108e+14
           83.2    1.28086e+07    1.11206e+14
           83.3    1.28508e+07    1.11311e+14
           83.4    1.28929e+07    1.11417e+14
           83.5    1.29353e+07    1.11522e+14
           83.6    1.29777e+07    1.11627e+14
           83.7    1.30208e+07    1.11727e+14
           83.8    1.30636e+07     1.1183e+14
           83.9    1.31067e+07    1.11931e+14
             84    1.31499e+07    1.12032e+14
           84.1    1.31934e+07    1.12131e+14
           84.2    1.32363e+07    1.12237e+14
           84.3    1.32796e+07    1.12339e+14
           84.4    1.33233e+07    1.12438e+14
           84.5    1.33672e+07    1.12538e+14
           84.6    1.34111e+07    1.12637e+14
           84.7     1.3455e+07    1.12738e+14
           84.8    1.34984e+07    1.12843e+14
           84.9    1.35425e+07    1.12943e+14
             85    1.35867e+07    1.13044e+14
           85.1    1.36308e+07    1.13145e+14
           85.2    1.36755e+07    1.13243e+14
           85.3    1.37201e+07    1.13342e+14
           85.4    1.37652e+07    1.13437e+14
           85.5    1.38098e+07    1.13537e+14
           85.6    1.38544e+07    1.13639e+14
           85.7    1.38988e+07    1.13743e+14
           85.8    1.39431e+07    1.13847e+14
           85.9    1.39884e+07    1.13945e+14
             86    1.40337e+07    1.14044e+14
           86.1    1.40793e+07     1.1414e+14
           86.2    1.41251e+07    1.14236e+14
           86.3    1.41708e+07    1.14333e+14
           86.4    1.42167e+07    1.14429e+14
           86.5     1.4262e+07    1.14532e+14
           86.6    1.43075e+07    1.14633e+14
           86.7    1.43535e+07    1.14731e+14
           86.8    1.43994e+07     1.1483e+14
           86.9    1.44458e+07    1.14926e+14
             87    1.44918e+07    1.15026e+14
           87.1    1.45381e+07    1.15124e+14
           87.2    1.45845e+07    1.15223e+14
           87.3     1.4631e+07    1.15321e+14
           87.4    1.46773e+07    1.15421e+14
           87.5    1.47242e+07    1.15517e+14
           87.6    1.47715e+07    1.15611e+14
           87.7    1.48187e+07    1.15707e+14
           87.8    1.48659e+07    1.15803e+14
           87.9    1.49129e+07    1.15901e+14
             88    1.49595e+07    1.16004e+14
           88.1    1.50067e+07    1.16102e+14
           88.2    1.50542e+07    1.16198e+14
           88.3    1.51021e+07    1.16293e+14
           88.4    1.51503e+07    1.16385e+14
           88.5    1.51982e+07    1.16481e+14
           88.6    1.52467e+07    1.16573e+14
           88.7    1.52945e+07    1.16671e+14
           88.8    1.53423e+07     1.1677e+14
           88.9    1.53901e+07    1.16869e+14
             89    1.54382e+07    1.16967e+14
           89.1    1.54871e+07    1.17059e+14
           89.2    1.55358e+07    1.17154e+14
           89.3    1.55847e+07    1.17247e+14
           89.4    1.56338e+07     1.1734e+14
           89.5    1.56827e+07    1.17436e+14
           89.6    1.57318e+07     1.1753e+14
           89.7    1.57805e+07    1.17628e+14
           89.8    1.58297e+07    1.17723e+14
           89.9    1.58794e+07    1.17815e+14
             90    1.59288e+07    1.17911e+14
           90.1    1.59785e+07    1.18004e+14
           90.2    1.60278e+07    1.18101e+14
           90.3    1.60773e+07    1.18198e+14
           90.4    1.61269e+07    1.18294e+14
           90.5    1.61769e+07    1.18388e+14
           90.6    1.62269e+07    1.18483e+14
           90.7    1.62776e+07    1.18574e+14
           90.8    1.63283e+07    1.18664e+14
           90.9    1.63788e+07    1.18758e+14
             91    1.64294e+07    1.18851e+14
           91.1    1.64796e+07    1.18947e+14
           91.2    1.65298e+07    1.19045e+14
           91.3    1.65808e+07    1.19138e+14
           91.4    1.66321e+07    1.19229e+14
           91.5    1.66834e+07     1.1932e+14
           91.6    1.67351e+07     1.1941e+14
           91.7    1.67864e+07    1.19503e+14
           91.8    1.68381e+07    1.19594e+14
           91.9    1.68892e+07     1.1969e+14
             92    1.69405e+07    1.19784e+14
           92.1    1.69922e+07    1.19877e+14
           92.2     1.7044e+07    1.19971e+14
           92.3    1.70964e+07     1.2006e+14
           92.4    1.71486e+07    1.20152e+14
           92.5    1.72009e+07    1.20243e+14
           92.6    1.72533e+07    1.20334e+14
           92.7    1.73055e+07    1.20428e+14
           92.8    1.73581e+07    1.20519e+14
           92.9    1.74106e+07    1.20612e+14
             93    1.74636e+07    1.20702e+14
           93.1    1.75169e+07    1.20791e+14
           93.2    1.75697e+07    1.20883e+14
           93.3    1.76228e+07    1.20975e+14
           93.4    1.76755e+07     1.2107e+14
           93.5    1.77286e+07    1.21162e+14
           93.6    1.77821e+07    1.21253e+14
           93.7     1.7836e+07    1.21341e+14
           93.8    1.78901e+07    1.21429e+14
           93.9    1.79445e+07    1.21516e+14
             94    1.79989e+07    1.21603e+14
           94.1    1.80529e+07    1.21693e+14
           94.2     1.8107e+07    1.21784e+14
           94.3     1.8161e+07    1.21876e+14
           94.4    1.82151e+07    1.21968e+14
           94.5    1.82701e+07    1.22055e+14
           94.6    1.83251e+07    1.22142e+14
           94.7    1.83801e+07     1.2223e+14
           94.8    1.84353e+07    1.22317e+14
           94.9    1.84901e+07    1.22408e+14
             95    1.85452e+07    1.22497e+14
           95.1       1.86e+07    1.22589e+14
           95.2    1.86553e+07    1.22679e+14
           95.3     1.8711e+07    1.22766e+14
           95.4    1.87665e+07    1.22856e+14
           95.5    1.88225e+07    1.22942e+14
           95.6    1.88782e+07    1.23031e+14
           95.7     1.8934e+07    1.23121e+14
           95.8    1.89899e+07     1.2321e+14
           95.9    1.90458e+07    1.23301e+14
             96    1.91022e+07    1.23388e+14
           96.1    1.91588e+07    1.23475e+14
           96.2    1.92156e+07    1.23561e+14
           96.3    1.92725e+07    1.23648e+14
           96.4    1.93289e+07    1.23738e+14
           96.5    1.93855e+07    1.23827e+14
           96.6    1.94419e+07    1.23918e+14
           96.7     1.9499e+07    1.24006e+14
           96.8    1.95565e+07    1.24092e+14
           96.9    1.96143e+07    1.24177e+14
             97    1.96721e+07    1.24262e+14
           97.1      1.973e+07    1.24347e+14
           97.2    1.97879e+07    1.24433e+14
           97.3    1.98455e+07    1.24521e+14
           97.4    1.99033e+07    1.24609e+14
           97.5    1.99612e+07    1.24697e+14
           97.6    2.00194e+07    1.24783e+14
           97.7    2.00782e+07    1.24867e+14
           97.8    2.01369e+07    1.24952e+14
           97.9    2.01955e+07    1.25038e+14
             98    2.02542e+07    1.25124e+14
           98.1    2.03125e+07    1.25213e+14
           98.2    2.03714e+07      1.253e+14
           98.3      2.043e+07    1.25388e+14
           98.4    2.04895e+07    1.25472e+14
           98.5     2.0549e+07    1.25557e+14
           98.6    2.06082e+07    1.25644e+14
           98.7     2.0668e+07    1.25728e+14
           98.8    2.07272e+07    1.25816e+14
           98.9    2.07868e+07    1.25903e+14
             99    2.08467e+07    1.25988e+14
           99.1    2.09067e+07    1.26073e+14
           99.2    2.09676e+07    1.26154e+14
           99.3    2.10282e+07    1.26237e+14
           99.4    2.10888e+07     1.2632e+14
           99.5    2.11494e+07    1.26404e+14
           99.6    2.12096e+07    1.26492e+14
           99.7      2.127e+07    1.26578e+14
           99.8    2.13305e+07    1.26666e+14
           99.9     2.1392e+07    1.26747e+14
            100    2.14535e+07    1.26829e+14
          100.1    2.15151e+07    1.26912e+14
          100.2    2.15767e+07    1.26994e+14
          100.3    2.16383e+07    1.27078e+14
          100.4    2.16999e+07    1.27162e+14
          100.5    2.17612e+07    1.27248e+14
          100.6    2.18231e+07    1.27332e+14
          100.7    2.18854e+07    1.27414e+14
          100.8    2.19475e+07    1.27497e+14
          100.9    2.20102e+07    1.27579e+14
            101    2.20726e+07    1.27662e+14
          101.1    2.21349e+07    1.27746e+14
          101.2    2.21976e+07    1.27829e+14
          101.3      2.226e+07    1.27914e+14
          101.4    2.23232e+07    1.27995e+14
          101.5    2.23864e+07    1.28077e+14
          101.6      2.245e+07    1.28157e+14
          101.7    2.25135e+07    1.28239e+14
          101.8    2.25766e+07    1.28323e+14
          101.9    2.26402e+07    1.28405e+14
            102    2.27034e+07     1.2849e+14
          102.1    2.27672e+07    1.28573e+14
          102.2    2.28315e+07    1.28652e+14
          102.3    2.28957e+07    1.28734e+14
          102.4    2.29605e+07    1.28812e+14
          102.5     2.3025e+07    1.28893e+14
          102.6    2.30895e+07    1.28975e+14
          102.7    2.31539e+07    1.29057e+14
          102.8    2.32179e+07    1.29143e+14
          102.9    2.32826e+07    1.29225e+14
            103    2.33475e+07    1.29307e+14
          103.1    2.34131e+07    1.29385e+14
          103.2    2.34785e+07    1.29465e+14
          103.3     2.3544e+07    1.29546e+14
          103.4    2.36095e+07    1.29627e+14
          103.5    2.36749e+07    1.29709e+14
          103.6    2.37402e+07    1.29792e+14
          103.7    2.38059e+07    1.29874e+14
          103.8    2.38721e+07    1.29953e+14
          103.9    2.39385e+07    1.30032e+14
            104    2.40047e+07    1.30113e+14
          104.1    2.40712e+07    1.30193e+14
          104.2    2.41375e+07    1.30274e+14
          104.3    2.42038e+07    1.30357e+14
          104.4    2.42706e+07    1.30436e+14
          104.5    2.43375e+07    1.30516e+14
          104.6    2.44054e+07    1.30592e+14
          104.7    2.44728e+07     1.3067e+14
          104.8    2.45406e+07    1.30748e+14
          104.9    2.46081e+07    1.30827e+14
            105    2.46752e+07    1.30909e+14
          105.1    2.47427e+07     1.3099e+14
          105.2    2.48103e+07     1.3107e+14
          105.3    2.48787e+07    1.31147e+14
          105.4    2.49473e+07    1.31224e+14
          105.5    2.50156e+07    1.31303e+14
          105.6    2.50845e+07    1.31379e+14
          105.7    2.51529e+07    1.31459e+14
          105.8    2.52213e+07    1.31539e+14
          105.9    2.52896e+07     1.3162e+14
            106     2.5358e+07    1.31701e+14
          106.1    2.54272e+07    1.31779e+14
          106.2    2.54964e+07    1.31857e+14
          106.3    2.55661e+07    1.31934e+14
          106.4    2.56355e+07    1.32012e+14
          106.5     2.5705e+07    1.32091e+14
          106.6    2.57744e+07    1.32171e+14
          106.7    2.58442e+07    1.32249e+14
          106.8    2.59141e+07    1.32327e+14
          106.9    2.59845e+07    1.32403e+14
            107    2.60552e+07    1.32479e+14
          107.1    2.61258e+07    1.32555e+14
          107.2    2.61961e+07    1.32634e+14
          107.3    2.62667e+07    1.32712e+14
          107.4     2.6337e+07    1.32792e+14
          107.5    2.64078e+07     1.3287e+14
          107.6    2.64794e+07    1.32944e+14
          107.7    2.65507e+07    1.33021e+14
          107.8    2.66227e+07    1.33095e+14
          107.9    2.66943e+07    1.33171e+14
            108    2.67661e+07    1.33247e+14
          108.1    2.68377e+07    1.33325e+14
          108.2    2.69088e+07    1.33406e+14
          108.3    2.69808e+07    1.33483e+14
          108.4     2.7053e+07    1.33559e+14
          108.5    2.71258e+07    1.33633e+14
          108.6    2.71986e+07    1.33708e+14
          108.7    2.72711e+07    1.33785e+14
          108.8    2.73439e+07     1.3386e+14
          108.9    2.74163e+07    1.33938e+14
            109    2.74893e+07    1.34015e+14
          109.1    2.75623e+07    1.34091e+14
          109.2    2.76355e+07    1.34167e+14
          109.3    2.77093e+07    1.34241e+14
          109.4    2.77828e+07    1.34317e+14
          109.5    2.78567e+07    1.34392e+14
          109.6    2.79304e+07    1.34468e+14
          109.7    2.80039e+07    1.34546e+14
          109.8     2.8078e+07    1.34622e+14
          109.9    2.81526e+07    1.34695e+14
            110    2.82274e+07    1.34768e+14
          110.1    2.83024e+07    1.34841e+14
          110.2    2.83776e+07    1.34914e+14
          110.3    2.84525e+07    1.34988e+14
          110.4    2.85271e+07    1.35065e+14
          110.5    2.86019e+07    1.35141e+14
          110.6    2.86769e+07    1.35217e+14
          110.7    2.87526e+07     1.3529e+14
          110.8    2.88287e+07    1.35362e+14
          110.9    2.89044e+07    1.35436e+14
            111    2.89807e+07    1.35508e+14
          111.1    2.90566e+07    1.35583e+14
          111.2    2.91326e+07    1.35658e+14
          111.3    2.92083e+07    1.35734e+14
          111.4     2.9284e+07    1.35811e+14
          111.5    2.93608e+07    1.35884e+14
          111.6    2.94376e+07    1.35957e+14
          111.7    2.95147e+07     1.3603e+14
          111.8    2.95918e+07    1.36103e+14
          111.9    2.96685e+07    1.36178e+14
            112    2.97455e+07    1.36252e+14
          112.1    2.98226e+07    1.36327e+14
          112.2    2.99004e+07    1.36399e+14
          112.3    2.99784e+07    1.36471e+14
          112.4    3.00563e+07    1.36544e+14
          112.5    3.01347e+07    1.36615e+14
          112.6    3.02126e+07    1.36689e+14
          112.7    3.02908e+07    1.36762e+14
          112.8    3.03687e+07    1.36837e+14
          112.9     3.0447e+07    1.36911e+14
            113     3.0526e+07    1.36982e+14
          113.1    3.06052e+07    1.37053e+14
          113.2    3.06846e+07    1.37124e+14
          113.3     3.0764e+07    1.37195e+14
          113.4    3.08434e+07    1.37267e+14
          113.5    3.09227e+07     1.3734e+14
          113.6    3.10015e+07    1.37415e+14
          113.7     3.1081e+07    1.37489e+14
          113.8    3.11608e+07    1.37561e+14
          113.9    3.12411e+07    1.37631e+14
            114    3.13217e+07    1.37701e+14
          114.1    3.14018e+07    1.37774e+14
          114.2    3.14825e+07    1.37845e+14
          114.3    3.15626e+07    1.37918e+14
          114.4    3.16433e+07     1.3799e+14
          114.5     3.1724e+07    1.38063e+14
          114.6    3.18047e+07    1.38135e+14
          114.7    3.18863e+07    1.38205e+14
          114.8    3.19676e+07    1.38276e+14
          114.9    3.20492e+07    1.38347e+14
            115    3.21308e+07    1.38418e+14
          115.1    3.22119e+07    1.38492e+14
          115.2    3.22937e+07    1.38563e+14
          115.3    3.23759e+07    1.38634e+14
          115.4    3.24588e+07    1.38702e+14
          115.5    3.25416e+07    1.38771e+14
          115.6    3.26242e+07    1.38841e+14
          115.7    3.27072e+07     1.3891e+14
          115.8    3.27896e+07    1.38982e+14
          115.9    3.28722e+07    1.39054e+14
            116     3.2955e+07    1.39126e+14
          116.1    3.30384e+07    1.39196e+14
          116.2    3.31222e+07    1.39264e+14
          116.3    3.32061e+07    1.39333e+14
          116.4      3.329e+07    1.39402e+14
          116.5    3.33738e+07    1.39472e+14
          116.6    3.34578e+07    1.39543e+14
          116.7    3.35419e+07    1.39613e+14
          116.8    3.36258e+07    1.39684e+14
          116.9    3.37104e+07    1.39753e+14
            117    3.37952e+07    1.39822e+14
          117.1    3.38803e+07     1.3989e+14
          117.2    3.39656e+07    1.39958e+14
          117.3    3.40502e+07    1.40029e+14
          117.4    3.41355e+07    1.40099e+14
          117.5    3.42205e+07    1.40169e+14
          117.6    3.43063e+07    1.40237e+14
          117.7    3.43923e+07    1.40305e+14
          117.8    3.44781e+07    1.40374e+14
          117.9    3.45645e+07    1.40441e+14
            118    3.46505e+07    1.40511e+14
          118.1    3.47368e+07     1.4058e+14
          118.2    3.48229e+07     1.4065e+14
          118.3    3.49091e+07     1.4072e+14
          118.4    3.49961e+07    1.40788e+14
          118.5    3.50832e+07    1.40855e+14
          118.6    3.51708e+07    1.40921e+14
          118.7    3.52584e+07    1.40989e+14
          118.8    3.53456e+07    1.41057e+14
          118.9    3.54331e+07    1.41126e+14
            119      3.552e+07    1.41197e+14
          119.1    3.56076e+07    1.41266e+14
          119.2    3.56955e+07    1.41334e+14
          119.3    3.57838e+07    1.41401e+14
          119.4    3.58725e+07    1.41468e+14
          119.5    3.59609e+07    1.41536e+14
          119.6    3.60494e+07    1.41604e+14
          119.7    3.61378e+07    1.41673e+14
          119.8    3.62267e+07     1.4174e+14
          119.9     3.6316e+07    1.41807e+14
            120    3.64052e+07    1.41874e+14
          120.1    3.64949e+07    1.41941e+14
          120.2    3.65846e+07    1.42007e+14
          120.3    3.66745e+07    1.42074e+14
          120.4    3.67644e+07    1.42141e+14
          120.5    3.68537e+07    1.42211e+14
          120.6     3.6944e+07    1.42277e+14
          120.7    3.70343e+07    1.42344e+14
          120.8    3.71254e+07    1.42409e+14
          120.9    3.72165e+07    1.42474e+14
            121    3.73073e+07    1.42541e+14
          121.1    3.73987e+07    1.42606e+14
          121.2    3.74894e+07    1.42674e+14
          121.3    3.75804e+07    1.42741e+14
          121.4    3.76716e+07    1.42809e+14
          121.5     3.7763e+07    1.42876e+14
          121.6    3.78551e+07    1.42941e+14
          121.7    3.79472e+07    1.43007e+14
          121.8    3.80396e+07    1.43071e+14
          121.9    3.81319e+07    1.43137e+14
            122    3.82239e+07    1.43205e+14
          122.1    3.83165e+07    1.43271e+14
          122.2    3.84087e+07    1.43338e+14
          122.3    3.85016e+07    1.43404e+14
          122.4    3.85948e+07    1.43469e+14
          122.5    3.86881e+07    1.43534e+14
          122.6    3.87817e+07    1.43599e+14
          122.7     3.8875e+07    1.43665e+14
          122.8    3.89683e+07    1.43732e+14
          122.9    3.90618e+07    1.43799e+14
            123     3.9156e+07    1.43863e+14
          123.1    3.92508e+07    1.43926e+14
          123.2    3.93454e+07    1.43991e+14
          123.3    3.94402e+07    1.44055e+14
          123.4    3.95348e+07     1.4412e+14
          123.5    3.96296e+07    1.44185e+14
          123.6    3.97244e+07     1.4425e+14
          123.7    3.98188e+07    1.44318e+14
          123.8    3.99145e+07    1.44381e+14
          123.9      4.001e+07    1.44445e+14
            124    4.01062e+07    1.44508e+14
          124.1    4.02023e+07    1.44572e+14
          124.2    4.02979e+07    1.44637e+14
          124.3    4.03941e+07    1.44701e+14
          124.4      4.049e+07    1.44767e+14
          124.5    4.05864e+07    1.44831e+14
          124.6    4.06831e+07    1.44895e+14
          124.7    4.07799e+07    1.44959e+14
          124.8    4.08772e+07    1.45022e+14
          124.9    4.09743e+07    1.45086e+14
            125    4.10717e+07     1.4515e+14
          125.1    4.11689e+07    1.45215e+14
          125.2    4.12661e+07     1.4528e+14
          125.3    4.13641e+07    1.45342e+14
          125.4    4.14619e+07    1.45407e+14
          125.5    4.15603e+07    1.45469e+14
          125.6    4.16587e+07    1.45532e+14
          125.7    4.17571e+07    1.45596e+14
          125.8    4.18557e+07    1.45659e+14
          125.9     4.1954e+07    1.45724e+14
            126    4.20526e+07    1.45789e+14
          126.1    4.21515e+07    1.45852e+14
          126.2    4.22514e+07    1.45913e+14
          126.3    4.23517e+07    1.45973e+14
          126.4    4.24516e+07    1.46035e+14
          126.5    4.25515e+07    1.46098e+14
          126.6    4.26513e+07    1.46161e+14
          126.7     4.2751e+07    1.46225e+14
          126.8    4.28511e+07    1.46289e+14
          126.9    4.29511e+07    1.46353e+14
            127    4.30523e+07    1.46414e+14
          127.1     4.3153e+07    1.46476e+14
          127.2    4.32543e+07    1.46537e+14
          127.3    4.33554e+07      1.466e+14
          127.4     4.3456e+07    1.46665e+14
          127.5    4.35575e+07    1.46727e+14
          127.6     4.3659e+07    1.46789e+14
          127.7     4.3761e+07    1.46851e+14
          127.8    4.38633e+07    1.46912e+14
          127.9    4.39654e+07    1.46974e+14
            128    4.40679e+07    1.47035e+14
          128.1    4.41701e+07    1.47098e+14
          128.2    4.42725e+07     1.4716e+14
          128.3     4.4375e+07    1.47223e+14
          128.4    4.44779e+07    1.47285e+14
          128.5    4.45816e+07    1.47345e+14
          128.6     4.4685e+07    1.47406e+14
          128.7    4.47888e+07    1.47467e+14
          128.8    4.48925e+07    1.47528e+14
          128.9    4.49961e+07     1.4759e+14
            129    4.50998e+07    1.47653e+14
          129.1    4.52034e+07    1.47716e+14
          129.2    4.53076e+07    1.47777e+14
          129.3    4.54122e+07    1.47839e+14
          129.4    4.55174e+07    1.47898e+14
          129.5    4.56229e+07    1.47957e+14
          129.6    4.57279e+07    1.48018e+14
          129.7    4.58329e+07    1.48079e+14
          129.8    4.59381e+07    1.48141e+14
          129.9    4.60434e+07    1.48202e+14
            130    4.61492e+07    1.48263e+14
          130.1    4.62549e+07    1.48324e+14
          130.2    4.63615e+07    1.48383e+14
          130.3    4.64675e+07    1.48444e+14
          130.4    4.65741e+07    1.48504e+14
          130.5    4.66803e+07    1.48566e+14
          130.6    4.67864e+07    1.48628e+14
          130.7    4.68936e+07    1.48688e+14
          130.8    4.70008e+07    1.48748e+14
          130.9    4.71086e+07    1.48806e+14
            131    4.72163e+07    1.48865e+14
          131.1    4.73238e+07    1.48926e+14
          131.2    4.74316e+07    1.48986e+14
          131.3    4.75391e+07    1.49048e+14
          131.4    4.76469e+07    1.49108e+14
          131.5    4.77551e+07    1.49169e+14
          131.6    4.78637e+07    1.49228e+14
          131.7    4.79734e+07    1.49285e+14
