Rate Units: cm^3/sec

 T, K       P1->P2       P2->P1
  300  3.80792e-11          ***
  400  3.74817e-11          ***
  500  3.75108e-11          ***
  650  3.81287e-11          ***
  800  3.92311e-11          ***
 1000  4.13316e-11          ***
 1250  4.47776e-11          ***
 1500   4.8866e-11          ***
 1750    5.341e-11          ***
 2000  5.82228e-11          ***
