========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,W1->P1
290.0,9.78415e-52
350.0,3.99744e-40
375.0,2.23685e-36
400.0,4.27919e-33
500.0,3.04074e-23
600.0,1.08835e-16
800.0,1.352e-08
900.0,5.86064e-06
1000.0,0.000684678
1100.0,0.0307127
========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,W1->P2
290.0,6.49075e-61
350.0,5.01381e-48
375.0,7.0473e-44
400.0,2.97472e-40
500.0,2.06017e-29
600.0,3.03619e-22
800.0,1.93615e-13
900.0,1.40654e-10
1000.0,2.46771e-08
1100.0,1.54092e-06
========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,W1->P3
290.0,3.36695e-67
350.0,3.03874e-56
375.0,1.05747e-52
400.0,1.44231e-49
500.0,9.02313e-40
600.0,6.1839e-33
800.0,2.72624e-24
900.0,1.98746e-21
1000.0,3.69464e-19
1100.0,2.53451e-17
========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,P1->P2
290.0,4.91475e-20
350.0,1.31058e-18
375.0,3.77639e-18
400.0,9.5372e-18
500.0,1.53777e-16
600.0,9.86272e-16
800.0,1.03357e-14
900.0,2.29927e-14
1000.0,4.40801e-14
1100.0,7.58486e-14
========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,P1->P3
290.0,4.08346e-30
350.0,3.04249e-29
375.0,7.14579e-29
400.0,1.69352e-28
500.0,6.95396e-27
600.0,3.2308e-25
800.0,1.12219e-22
900.0,9.28728e-22
1000.0,5.32059e-21
1100.0,2.30869e-20
========================================
c2h6rad_W1_Energy_1_0.0.out
1 atm
T,P2->P3
290.0,1.61541e-25
350.0,6.17811e-25
375.0,1.17851e-24
400.0,2.38024e-24
500.0,5.37478e-23
600.0,9.49253e-22
800.0,6.52402e-20
900.0,3.10233e-19
1000.0,1.14935e-18
1100.0,3.51839e-18
